Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	rel_flux_T1	rel_flux_C2	rel_flux_err_T1	rel_flux_err_C2	rel_flux_SNR_T1	rel_flux_SNR_C2	tot_C_cnts	tot_C_err	RA_T1	DEC_T1	Source-Sky_T1	Source_Error_T1	Source_AMag_T1	Source_AMag_Err_T1	Peak_T1	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_AMag_C2	Source_AMag_Err_C2	Peak_C2
W Ursae Majoris_60sec_2x2__0096_Processed_I.fits	65220	61149.70009259274	2461149.7000925927	2461149.6997453705	2461149.7007246413	2461149.7015126	1.1621060689376963	59.3273996130537	-4.9	NaN	9.7292975	55.95251944444445	1.9524668648735213	0	0.0006840781980944	0	2854.157419886356	0	15476880.808907151	4549.192559926746	9.729313140882939	55.95240531120216	30218096.950988114	5761.980671020869	10.97354081939451	0.0003803385331976	59264	9.708084588099712	56.18726564407677	15476880.808907151	4549.192559926746	11.7	0.0003190886693097	65220
W Ursae Majoris_60sec_2x2__0097_Processed_I.fits	65220	61149.7008449072	2461149.700844907	2461149.700497685	2461149.7014768994	2461149.7022648575	1.1636469918875625	59.19926939811967	-5	NaN	9.7292975	55.95251944444445	1.9565610922105658	0	0.0006903461140019	0	2834.1741229895874	0	15310423.237782022	4534.834055649026	9.729312356169032	55.952399878089935	29955778.412320822	5743.665711213483	10.971266467548157	0.0003830197648516	59264	9.708085447335927	56.187269063971975	15310423.237782022	4534.834055649026	11.7	0.0003215394122278	65220
W Ursae Majoris_60sec_2x2__0098_Processed_I.fits	65220	61149.70160879614	2461149.701608796	2461149.701261574	2461149.7022407306	2461149.7030286887	1.1652282173752841	59.06863573233634	-4.9	NaN	9.7292975	55.95251944444445	1.9341110886502322	0	0.0006718426067907	0	2878.815765926437	0	15713819.606715856	4570.022880528936	9.729314374036054	55.95239088542256	30392272.74639857	5773.044242035581	10.983796462909877	0.0003770813290157	59264	9.708085631006536	56.187271530599226	15713819.606715856	4570.022880528936	11.7	0.0003157168683641	65220
W Ursae Majoris_60sec_2x2__0099_Processed_I.fits	65220	61149.70236111106	2461149.702361111	2461149.702013889	2461149.7029929888	2461149.703780947	1.1668019084112216	58.93946543400994	-5	NaN	9.7292975	55.95251944444445	1.8941704513204254	0	0.0006357268435649	0	2979.5351108642108	0	16650254.640964773	4655.284765218028	9.729311686632125	55.95238512052365	31538420.34787625	5855.519374722911	11.006452356445523	0.0003643367190501	59264	9.708084716209983	56.18725805591744	16650254.640964773	4655.284765218028	11.7	0.000303521169268	65220
W Ursae Majoris_60sec_2x2__0100_Processed_I.fits	65220	61149.70311342599	2461149.703113426	2461149.702766204	2461149.703745247	2461149.7045332054	1.1683919774542275	58.80979116306608	-4.9	NaN	9.7292975	55.95251944444445	1.9047667220874824	0	0.0006521136701406	0	2920.9121190128	0	16137663.029080182	4610.234455928093	9.72931435527621	55.952392599721975	30738483.51005341	5799.362265000598	11.00039551258735	0.0003716477412732	59264	9.708086896058079	56.1872634289384	16137663.029080182	4610.234455928093	11.7	0.0003101306303633	65220
W Ursae Majoris_60sec_2x2__0101_Processed_I.fits	65220	61149.703877314925	2461149.703877315	2461149.7035300927	2461149.704509078	2461149.7052970366	1.1700233497318062	58.6776143508809	-4.9	NaN	9.7292975	55.95251944444445	1.8992286640575562	0	0.0006450406824614	0	2944.354853418542	0	16341798.126030061	4627.857895026986	9.729313750337377	55.95237980293526	31036811.42319835	5819.145340917334	11.003556859405569	0.0003686892119423	59264	9.708086632842132	56.18725613713832	16341798.126030061	4627.857895026986	11.7	0.0003074277075302	65220
W Ursae Majoris_60sec_2x2__0102_Processed_I.fits	65220	61149.704629629385	2461149.7046296294	2461149.704282407	2461149.7052613357	2461149.706049294	1.1716466716094	58.546948297274575	-5	NaN	9.7292975	55.95251944444445	1.9029998842066496	0	0.0006567372947491	0	2897.6577079175286	0	15949054.571303057	4593.407254747339	9.729313663518873	55.952393166944326	30351049.00239525	5770.811399329377	11.001403095347102	0.000374629790699	59264	9.708084904889207	56.187261522808505	15949054.571303057	4593.407254747339	11.7	0.0003126524209882	65220
W Ursae Majoris_60sec_2x2__0103_Processed_I.fits	65220	61149.70539351832	2461149.7053935183	2461149.705046296	2461149.706025167	2461149.7068131254	1.1733119785862152	58.41378031660003	-5	NaN	9.7292975	55.95251944444445	1.916758124191598	0	0.0006668888539703	0	2874.179277071938	0	15742897.74414244	4578.924569618724	9.729313886173207	55.952394704334075	30175327.149402604	5761.399365801516	10.993581718269702	0.0003776895128325	59264	9.708085366006609	56.18726532560022	15742897.74414244	4578.924569618724	11.7	0.0003157475458343	65220
W Ursae Majoris_60sec_2x2__0104_Processed_I.fits	65220	61149.70614583325	2461149.7061458332	2461149.705798611	2461149.706777425	2461149.7075653835	1.1749688907759055	58.28215355865289	-4.9	NaN	9.7292975	55.95251944444445	1.8932534064665494	0	0.0006524244390888	0	2901.8738309538207	0	16029398.479719635	4605.5175320972885	9.729314056341032	55.95239933525503	30347713.275338925	5774.1685626611625	11.00697813272834	0.0003740855860536	59264	9.70808595405112	56.18725789326641	16029398.479719635	4605.5175320972885	11.7	0.0003119055854554	65220
W Ursae Majoris_60sec_2x2__0105_Processed_I.fits	65220	61149.70690972218	2461149.706909722	2461149.7065625	2461149.7075412567	2461149.7083292147	1.1766684772978209	58.14802575485189	-4.9	NaN	9.7292975	55.95251944444445	1.9142905999027948	0	0.0006661639522729	0	2873.6028020899	0	15757764.136635818	4583.406612620446	9.729314323073915	55.95239871258615	30164939.762247324	5762.791219274353	10.994980333124216	0.0003777652681461	59264	9.708086245072085	56.187257577704166	15757764.136635818	4583.406612620446	11.7	0.0003157584329691	65220
W Ursae Majoris_60sec_2x2__0106_Processed_I.fits	65220	61149.70766203711	2461149.707662037	2461149.707314815	2461149.708293515	2461149.709081473	1.1783593225918503	58.015468877779455	-4.9	NaN	9.7292975	55.95251944444445	1.90421016554848	0	0.00066292640839	0	2872.4306973577577	0	15776672.975993898	4586.239781367326	9.729312373673878	55.9524073880127	30042101.05942157	5754.80453026349	11.000712801773666	0.0003779193896736	59264	9.708086507087899	56.18725667597806	15776672.975993898	4586.239781367326	11.7	0.0003155749609404	65220
W Ursae Majoris_60sec_2x2__0107_Processed_I.fits	65220	61149.708425926045	2461149.708425926	2461149.708078704	2461149.709057346	2461149.709845304	1.18009354202515	57.88041185598853	-4.9	NaN	9.7292975	55.95251944444445	1.9386009493536853	0	0.0006854159567083	0	2828.3568982894903	0	15331459.286264582	4543.460054822034	9.729312934417539	55.952405401846484	29721581.527329892	5731.225529147632	10.98127894729998	0.0003838074017534	59264	9.708085692505643	56.18726357940399	15331459.286264582	4543.460054822034	11.7	0.0003217089896284	65220
W Ursae Majoris_60sec_2x2__0108_Processed_I.fits	65220	61149.709178240504	2461149.7091782405	2461149.7088310183	2461149.7098096036	2461149.7105975617	1.18181867162266	57.74695472414377	-5	NaN	9.7292975	55.95251944444445	1.8847577281854426	0	0.0006315890365884	0	2984.1520656633124	0	16746320.184495676	4671.266492823741	9.7293128918044	55.95241654698457	31562756.386396095	5861.2709598855945	11.011861168120737	0.0003637731269938	59264	9.708086075426587	56.18727643345646	16746320.184495676	4671.266492823741	11.7	0.0003028161329123	65220
W Ursae Majoris_60sec_2x2__0109_Processed_I.fits	65220	61149.70994212944	2461149.7099421294	2461149.7095949072	2461149.710573435	2461149.7113613933	1.1835878860148366	57.61099836245745	-5	NaN	9.7292975	55.95251944444445	1.8939344191888163	0	0.0006320482408658	0	2996.502951411337	0	16837155.721330468	4681.090893338352	9.72931418582413	55.95239394351027	31888468.741869677	5886.395742479856	11.006587658207152	0.0003622739891931	59264	9.708088408713405	56.18725277475099	16837155.721330468	4681.090893338352	11.7	0.0003018160289875	65220
W Ursae Majoris_60sec_2x2__0110_Processed_I.fits	65220	61149.71070601838	2461149.7107060184	2461149.710358796	2461149.711337266	2461149.7121252245	1.1853748714100276	57.474599990386196	-5	NaN	9.7292975	55.95251944444445	1.908843119479132	0	0.0006466038180369	0	2952.106167999925	0	16428986.419573765	4645.261448043842	9.729312445132454	55.95239860372246	31360357.687019482	5850.133937706845	10.99807440785845	0.0003677213124132	59264	9.708086660948588	56.18725846030222	16428986.419573765	4645.261448043842	11.7	0.0003069462422539	65220
W Ursae Majoris_60sec_2x2__0111_Processed_I.fits	65220	61149.71146990731	2461149.7114699073	2461149.711122685	2461149.7121010977	2461149.7128890557	1.187179723104854	57.337766920611536	-5	NaN	9.7292975	55.95251944444445	1.8928194954736772	0	0.0006207185681989	0	3049.4004730130496	0	17303747.29569634	4724.6081961715145	9.729313323545858	55.952400095976756	32752870.226043954	5948.9199711904	11.00722699897517	0.0003559907033335	59264	9.708090147358739	56.18724202129046	17303747.29569634	4724.6081961715145	11.7	0.0002964085125061	65220
W Ursae Majoris_60sec_2x2__0112_Processed_I.fits	65220	61149.71223379625	2461149.7122337963	2461149.711886574	2461149.712864929	2461149.713652887	1.1890025375562434	57.2005063768441	-4.9	NaN	9.7292975	55.95251944444445	1.9425575050076511	0	0.0006528232832777	0	2975.6253411406688	0	16560106.99555396	4660.558341821651	9.729311250818352	55.95240413987854	32168960.12794305	5908.4519688659675	10.979065290084865	0.0003648153523524	59264	9.708086450367066	56.18724699605107	16560106.99555396	4660.558341821651	11.7	0.0003055188602714	65220
W Ursae Majoris_60sec_2x2__0113_Processed_I.fits	65220	61149.712986111175	2461149.712986111	2461149.712638889	2461149.713617187	2461149.714405145	1.1908153852692251	57.06491465850171	-4.9	NaN	9.7292975	55.95251944444445	1.9304140919610495	0	0.0006423881198708	0	3005.0588300874065	0	16849351.069313347	4689.040289036729	9.729310584733362	55.95240003884061	32526224.744601466	5934.66520294466	10.985873801879723	0.0003612427093108	59264	9.708088544502509	56.18724885162536	16849351.069313347	4689.040289036729	11.7	0.000302109708379	65220
W Ursae Majoris_60sec_2x2__0114_Processed_I.fits	65220	61149.71375000011	2461149.71375	2461149.713402778	2461149.714381018	2461149.715168976	1.19267414342169	56.9268266964655	-4.9	NaN	9.7292975	55.95251944444445	1.937070043747073	0	0.0006465857977986	0	2995.843784911539	0	16756451.525359506	4681.29794222256	9.72931212881985	55.95240870937331	32458420.289273843	5929.365391763572	10.982136687666783	0.0003623536859498	59264	9.708089043156493	56.187253546127764	16756451.525359506	4681.29794222256	11.7	0.0003032828763141	65220
W Ursae Majoris_60sec_2x2__0115_Processed_I.fits	65220	61149.71451388905	2461149.714513889	2461149.714166667	2461149.7151448494	2461149.7159328074	1.194551159253413	56.78833230231687	-5	NaN	9.7292975	55.95251944444445	1.9618197397927095	0	0.0006673562347593	0	2939.6889361502895	0	16239902.984177893	4637.560019490414	9.729310381216932	55.952414727277436	31859762.24667872	5889.25143735505	10.968352249793138	0.0003692743013467	59264	9.708087668705737	56.18724743092275	16239902.984177893	4637.560019490414	11.7	0.0003100048085916	65220
W Ursae Majoris_60sec_2x2__0116_Processed_I.fits	65220	61149.715277777985	2461149.715277778	2461149.714930556	2461149.7159086806	2461149.716696639	1.1964465339593202	56.64943835463614	-5	NaN	9.7292975	55.95251944444445	1.9437941799890328	0	0.0006608820680472	0	2941.211865125337	0	16289608.163139397	4640.793233089561	9.729312300247546	55.95240530758648	31663645.5418122	5875.570597423865	10.978374306378317	0.0003690831274419	59264	9.708086991452486	56.187248228996175	16289608.163139397	4640.793233089561	11.7	0.0003092744513058	65220
W Ursae Majoris_60sec_2x2__0117_Processed_I.fits	65220	61149.716030092444	2461149.7160300924	2461149.7156828702	2461149.716660938	2461149.7174488967	1.1983312331762919	56.512265023004474	-4.9	NaN	9.7292975	55.95251944444445	1.9648919844531405	0	0.0006905351125842	0	2845.46281375902	0	15463668.025247378	4567.802194569747	9.729311362541415	55.95242449320205	30384437.3530529	5785.255581694235	10.966653297502987	0.0003815004927964	59264	9.708086890311716	56.187251098876075	15463668.025247378	4567.802194569747	11.7	0.0003206675074697	65220
W Ursae Majoris_60sec_2x2__0118_Processed_I.fits	65220	61149.71679398138	2461149.7167939814	2461149.716446759	2461149.71742477	2461149.718212728	1.2002633520257138	56.37259806787982	-4.9	NaN	9.7292975	55.95251944444445	1.9515035017504727	0	0.0006820364685334	0	2861.289083187518	0	15623056.551034143	4582.881689835965	9.729313134365709	55.952406869870096	30488449.56738879	5792.511891507975	10.974076662725286	0.0003793907182692	59264	9.708086596841934	56.187255680641385	15623056.551034143	4582.881689835965	11.7	0.0003184441467182	65220
W Ursae Majoris_60sec_2x2__0119_Processed_I.fits	65220	61149.71755787032	2461149.7175578703	2461149.717210648	2461149.718188601	2461149.718976559	1.202214139095844	56.23255159376639	-4.9	NaN	9.7292975	55.95251944444445	1.927189455158052	0	0.000667160787805	0	2888.6431732574138	0	15898987.443934858	4607.0650702052935	9.72931356315609	55.95241444985814	30640360.94964153	5803.550785956212	10.987688973240346	0.0003757986885688	59264	9.708087512517084	56.18724657383973	15898987.443934858	4607.0650702052935	11.7	0.0003145692627594	65220
W Ursae Majoris_60sec_2x2__0120_Processed_I.fits	65220	61149.718321759254	2461149.7183217593	2461149.717974537	2461149.7189524323	2461149.7197403903	1.2041837005106866	56.09213214948599	-4.9	NaN	9.7292975	55.95251944444445	1.894516503931208	0	0.0006349417601775	0	2983.7642170545237	0	16760852.327069301	4682.100409238421	9.729309725127758	55.9524214022785	31753711.353586584	5879.894793235751	11.006254017625896	0.0003638204046119	59264	9.708085705277883	56.18725524141313	16760852.327069301	4682.100409238421	11.7	0.0003032552239458	65220
W Ursae Majoris_60sec_2x2__0121_Processed_I.fits	65220	61149.71907407418	2461149.719074074	2461149.718726852	2461149.7197046904	2461149.7204926484	1.2061418744910808	55.95348201505037	-4.9	NaN	9.7292975	55.95251944444445	1.93596607523757	0	0.0006658643277688	0	2907.4482510944654	0	16050693.206721354	4624.070369719623	9.72931169224072	55.95241375697782	31073597.532258667	5838.267915022126	10.982755643222745	0.0003733684789779	59264	9.708086898156514	56.18725574973662	16050693.206721354	4624.070369719623	11.7	0.000312746465401	65220
W Ursae Majoris_60sec_2x2__0122_Processed_I.fits	65220	61149.719837963115	2461149.719837963	2461149.719490741	2461149.7204685216	2461149.7212564796	1.2081490195043678	55.8123413655982	-5	NaN	9.7292975	55.95251944444445	1.9564564923276742	0	0.0006716998695504	0	2912.694465218684	0	16053640.993036864	4626.575102737963	9.729312143528682	55.952420736714856	31408250.146324664	5860.449973651683	10.971324513737546	0.0003726960998939	59264	9.708086697790746	56.18724493722123	16053640.993036864	4626.575102737963	11.7	0.0003128583975795	65220
W Ursae Majoris_60sec_2x2__0123_Processed_I.fits	65220	61149.72060185205	2461149.720601852	2461149.72025463	2461149.721232353	2461149.7220203113	1.2101752632201923	55.670846819508775	-5	NaN	9.7292975	55.95251944444445	1.926218973554438	0	0.0006497947912941	0	2964.349667559424	0	16562580.501247708	4673.7420956473225	9.72931036671948	55.95241503573564	31903156.812526107	5897.365488929692	10.988235858967549	0.0003662027882664	59264	9.708086261255122	56.18723911434624	16562580.501247708	4673.7420956473225	11.7	0.0003063372381862	65220
W Ursae Majoris_60sec_2x2__0124_Processed_I.fits	65220	61149.72135416651	2461149.7213541665	2461149.7210069443	2461149.721984611	2461149.722772569	1.212189580211086	55.53115637398808	-4.9	NaN	9.7292975	55.95251944444445	1.9072667138426356	0	0.0006346445301137	0	3005.2519534059893	0	16953586.441056773	4707.9205750393285	9.729310134986699	55.952414993959486	32335011.099281415	5927.878694447112	10.998971426469048	0.000361219499015	59264	9.708088198517137	56.18725604986484	16953586.441056773	4707.9205750393285	11.7	0.0003014613008359	65220
W Ursae Majoris_60sec_2x2__0125_Processed_I.fits	65220	61149.72211805545	2461149.7221180554	2461149.7217708332	2461149.722748442	2461149.7235364	1.214254062797679	55.38897779117854	-4.9	NaN	9.7292975	55.95251944444445	1.8899842017896948	0	0.0006262599365693	0	3017.890960969463	0	17109705.182149112	4722.654943653001	9.72931031963689	55.952402205430225	32337072.491541095	5928.318994359096	11.008854565101592	0.0003597069527205	59264	9.708087869975186	56.18724129049561	17109705.182149112	4722.654943653001	11.7	0.0002996457198532	65220
W Ursae Majoris_60sec_2x2__0126_Processed_I.fits	65220	61149.72287037037	2461149.7228703704	2461149.722523148	2461149.7235007	2461149.7242886582	1.216306260195137	55.2486254621069	-4.9	NaN	9.7292975	55.95251944444445	1.9037326320028927	0	0.0006463189500737	0	2945.500254612486	0	16464118.427518165	4666.7749089279305	9.72931205245617	55.952401001211875	31343279.50762648	5856.771211901965	11.000985114405296	0.0003685458660377	59264	9.708087485805017	56.18723492300199	16464118.427518165	4666.7749089279305	11.7	0.0003077096735186	65220
W Ursae Majoris_60sec_2x2__0127_Processed_I.fits	65220	61149.72363425931	2461149.7236342593	2461149.723287037	2461149.7242645314	2461149.7250524894	1.2184094303658026	55.1057868121485	-5	NaN	9.7292975	55.95251944444445	1.931548064163528	0	0.0006801872638503	0	2839.7298315023236	0	15540708.088901175	4587.389022230723	9.729313736026798	55.95242509972175	30017624.624847546	5764.05231737932	10.985236201271	0.0003822705486476	59264	9.708088023852367	56.18724700533471	15540708.088901175	4587.389022230723	11.7	0.00032044610509	65220
W Ursae Majoris_60sec_2x2__0128_Processed_I.fits	65220	61149.724398148246	2461149.7243981482	2461149.724050926	2461149.7250283626	2461149.7258163206	1.220532265311668	54.96262450621569	-4.9	NaN	9.7292975	55.95251944444445	1.9235591590593537	0	0.0006829671821938	0	2816.473776793427	0	15382018.173069127	4575.893129579663	9.729312905925536	55.95242274469217	29588221.941624545	5734.848821379766	10.989736131063902	0.0003854264548376	59264	9.708086152756946	56.18725101398875	15382018.173069127	4575.893129579663	11.7	0.0003229403287924	65220
W Ursae Majoris_60sec_2x2__0129_Processed_I.fits	65220	61149.72515046317	2461149.725150463	2461149.724803241	2461149.7257806207	2461149.7265685787	1.2226422710797042	54.821320680374555	-5	NaN	9.7292975	55.95251944444445	1.922577741163879	0	0.0006856430002119	0	2804.0507094356267	0	15296572.040095223	4570.928699828175	9.729313240277573	55.95242181143051	29408848.92039682	5724.468562076594	10.990290225206614	0.0003871337439571	59264	9.7080863735871	56.18724830209619	15296572.040095223	4570.928699828175	11.7	0.0003243917275683	65220
W Ursae Majoris_60sec_2x2__0130_Processed_I.fits	65220	61149.72591435164	2461149.7259143516	2461149.7255671294	2461149.7265444514	2461149.7273324095	1.2248044870750232	54.677533357455175	-5	NaN	9.7292975	55.95251944444445	1.8716066861537408	0	0.0006431596943104	0	2910.0186201195684	0	16292627.506662222	4661.133923198526	9.729313247176997	55.952417067137496	30493390.576481365	5805.134642725321	11.019463529993605	0.0003730387457182	59264	9.708087769900702	56.18725655587649	16292627.506662222	4661.133923198526	11.7	0.0003105722559877	65220
W Ursae Majoris_60sec_2x2__0131_Processed_I.fits	65220	61149.72666666657	2461149.7266666666	2461149.7263194444	2461149.72729671	2461149.7280846676	1.2269535113683403	54.535625070372575	-4.9	NaN	9.7292975	55.95251944444445	1.8584079166943468	0	0.0006349557571241	0	2926.830563930519	0	16471782.048639992	4678.692430141769	9.72931351560132	55.952399851264936	30611290.161256388	5812.57132842352	11.027147382845548	0.00037089634792	59264	9.708086383838626	56.187237652063075	16471782.048639992	4678.692430141769	11.7	0.0003083518492258	65220
W Ursae Majoris_60sec_2x2__0132_Processed_I.fits	65220	61149.727430555504	2461149.7274305555	2461149.7270833333	2461149.728060541	2461149.7288484992	1.2291555867100903	54.391235105730786	-4.9	NaN	9.7292975	55.95251944444445	1.8418814152095258	0	0.0006302991999401	0	2922.2334652885966	0	16482073.72884424	4681.460737785682	9.72931371353052	55.95241599377386	30358025.285271376	5794.21426192568	11.03684583542661	0.000371479722063	59264	9.708087769269893	56.18725372549631	16482073.72884424	4681.460737785682	11.7	0.0003083416436116	65220
W Ursae Majoris_60sec_2x2__0133_Processed_I.fits	65220	61149.72818287043	2461149.7281828704	2461149.727835648	2461149.7288127993	2461149.7296007574	1.2313441034652615	54.248744298132216	-4.9	NaN	9.7292975	55.95251944444445	1.8327600281539402	0	0.0006290832823328	0	2913.3821858331435	0	16432883.819538243	4677.590895104756	9.729313657486165	55.95241568669897	30117532.61174734	5776.886430955681	11.0422359888099	0.0003726081379313	59264	9.708087809710682	56.187254655163535	16432883.819538243	4677.590895104756	11.7	0.000309008885314	65220
W Ursae Majoris_60sec_2x2__0134_Processed_I.fits	65220	61149.728946759365	2461149.7289467594	2461149.728599537	2461149.7295766305	2461149.7303645886	1.2335865236711436	54.103773789412834	-5	NaN	9.7292975	55.95251944444445	1.8339384098447564	0	0.0006397821504782	0	2866.5044944970086	0	16043061.913799787	4644.24393741914	9.72931551871093	55.95242017538309	29421987.455234956	5727.7701200177935	11.041538133924682	0.0003787005628522	59264	9.708088219574353	56.18725941001784	16043061.913799787	4644.24393741914	11.7	0.0003142600894156	65220
W Ursae Majoris_60sec_2x2__0135_Processed_I.fits	65220	61149.729699073825	2461149.729699074	2461149.7293518516	2461149.730328888	2461149.731116846	1.2358150165437884	53.96072196585483	-5	NaN	9.7292975	55.95251944444445	1.8203233106475465	0	0.0006452887035629	0	2820.9440217946976	0	15717150.198296886	4618.738085221311	9.729316011828699	55.9524194818989	28610294.88290853	5672.257146589067	11.049628673498816	0.000384815792104	59264	9.708086157326386	56.187252841503806	15717150.198296886	4618.738085221311	11.7	0.0003190142239951	65220
W Ursae Majoris_60sec_2x2__0136_Processed_I.fits	65220	61149.73046296276	2461149.7304629628	2461149.7301157406	2461149.7310927194	2461149.7318806774	1.2380982798389633	53.81519239762908	-4.9	NaN	9.7292975	55.95251944444445	1.8446707077150744	0	0.0006746189874926	0	2734.3889542321904	0	14957611.749250142	4551.04352739692	9.72931524614781	55.95242298133472	27591868.25121657	5598.482900103637	11.035202871304122	0.0003969946257505	59264	9.708085596200066	56.18726545848812	14957611.749250142	4551.04352739692	11.7	0.0003302987967569	65220
W Ursae Majoris_60sec_2x2__0137_Processed_I.fits	65220	61149.7312268517	2461149.7312268517	2461149.7308796295	2461149.7318565506	2461149.7326445086	1.2404023129932418	53.66938914241618	-5	NaN	9.7292975	55.95251944444445	1.8756483619662014	0	0.0007008265468374	0	2676.3374909676127	0	14441818.27459939	4507.664796645567	9.729315559600739	55.95242412970424	27087772.7905659	5563.752444474343	11.017121444705708	0.0004056040835683	58977	9.708085510582965	56.18726623112086	14441818.27459939	4507.664796645567	11.7	0.0003388334586049	65220
W Ursae Majoris_60sec_2x2__0138_Processed_I.fits	65220	61149.73197916662	2461149.7319791666	2461149.7316319444	2461149.7326088087	2461149.7333967667	1.2426918642737885	53.525532631872764	-4.9	NaN	9.7292975	55.95251944444445	1.8431523825082674	0	0.0006889860831786	0	2675.166345893167	0	14521772.190389864	4519.787125591658	9.72931761306631	55.95242230110175	26765839.01095938	5541.314890886003	11.036096895068516	0.0004057816173763	59264	9.708086196986624	56.18725766183749	14521772.190389864	4519.787125591658	11.7	0.0003378742577332	65220
W Ursae Majoris_60sec_2x2__0139_Processed_I.fits	65220	61149.73274305556	2461149.7327430556	2461149.7323958334	2461149.7333726403	2461149.734160598	1.245037511809352	53.37920166799057	-4.9	NaN	9.7292975	55.95251944444445	1.8057417090973964	0	0.0006620373920847	0	2727.552447470175	0	15025393.46913647	4565.2855833545245	9.729315964146625	55.952425010639594	27131979.682819348	5566.972938741828	11.05836092621904	0.0003979894953714	59264	9.708084604370194	56.187254753572454	15025393.46913647	4565.2855833545245	11.7	0.0003298378168462	65220
W Ursae Majoris_60sec_2x2__0140_Processed_I.fits	65220	61149.733495370485	2461149.7334953705	2461149.7331481483	2461149.7341248984	2461149.734912856	1.2473683054017886	53.23483546650738	-5	NaN	9.7292975	55.95251944444445	1.8312742102172022	0	0.0006898342322754	0	2654.6583578155864	0	14409490.004415061	4515.263639411759	9.729317261153748	55.95241728465242	26387727.42746786	5516.847343386448	11.043116551769234	0.0004089158051142	58977	9.708084572225511	56.1872533420595	14409490.004415061	4515.263639411759	11.7	0.0003401659098659	65220
W Ursae Majoris_60sec_2x2__0141_Processed_I.fits	65220	61149.73425925942	2461149.7342592594	2461149.733912037	2461149.7348887296	2461149.7356766877	1.249756095217236	53.087997025796426	-4.9	NaN	9.7292975	55.95251944444445	1.7987700054719118	0	0.0006577923685455	0	2734.555904698792	0	15129122.006012298	4582.0538839683895	9.72931508156447	55.95242904316246	27213810.873539962	5577.380224881394	11.062560907283592	0.0003969703928127	59264	9.708086633326863	56.187260068232256	15129122.006012298	4582.0538839683895	11.7	0.0003287797260678	65220
W Ursae Majoris_60sec_2x2__0142_Processed_I.fits	65220	61149.73502314836	2461149.7350231484	2461149.734675926	2461149.735652561	2461149.736440519	1.2521653208803607	52.940910423199036	-4.9	NaN	9.7292975	55.95251944444445	1.7977730390277677	0	0.0006618407514189	0	2716.322673050374	0	14994586.166486528	4572.1172856635585	9.729314534736009	55.95243880456492	26956862.74148821	5560.937983105834	11.063162842296002	0.000399634553917	59264	9.708087031974287	56.187274614136484	14994586.166486528	4572.1172856635585	11.7	0.0003310099088246	65220
W Ursae Majoris_60sec_2x2__0143_Processed_I.fits	65220	61149.73577546282	2461149.735775463	2461149.7354282406	2461149.7364048185	2461149.7371927765	1.2545591278571109	52.795814751614444	-4.9	NaN	9.7292975	55.95251944444445	1.770588510919071	0	0.0006451965365575	0	2744.2622683099185	0	15305302.966994612	4603.795972981802	9.729315493745883	55.952433693467576	27099393.58949623	5573.90613262458	11.079705895446077	0.000395566577588	58977	9.708085181629176	56.187256659243396	15305302.966994612	4603.795972981802	11.7	0.0003265375641031	65220
W Ursae Majoris_60sec_2x2__0144_Processed_I.fits	65220	61149.736539351754	2461149.7365393518	2461149.7361921296	2461149.7371686497	2461149.7379566077	1.2570113128996832	52.6482502066594	-4.9	NaN	9.7292975	55.95251944444445	1.761152136031846	0	0.0006438350189027	0	2735.409047854336	0	15268397.262625737	4603.715489005172	9.729316765433774	55.952430110923494	26889970.45285611	5558.6186269833715	11.085507815383822	0.0003968466048596	59264	9.708087316628523	56.18726659298134	15268397.262625737	4603.715489005172	11.7	0.0003273210074585	65220
W Ursae Majoris_60sec_2x2__0145_Processed_I.fits	65220	61149.73729166668	2461149.7372916667	2461149.7369444445	2461149.737920908	2461149.738708866	1.2594477036354363	52.50269318889687	-5	NaN	9.7292975	55.95251944444445	1.7656294639127432	0	0.0006614102682472	0	2669.4920666892767	0	14716570.598238315	4552.025372540228	9.729316736553761	55.952434331294675	25984010.656001557	5490.74800710402	11.082751081259705	0.0004066439863232	58977	9.708085405489102	56.18726684149979	14716570.598238315	4552.025372540228	11.7	0.0003357803041217	65220
W Ursae Majoris_60sec_2x2__0146_Processed_I.fits	65220	61149.738055555616	2461149.7380555556	2461149.7377083334	2461149.7386847395	2461149.739472697	1.2619434072927118	52.354669768867446	-4.9	NaN	9.7292975	55.95251944444445	1.7427605026086141	0	0.0006565762847445	0	2654.315337153367	0	14672686.520161588	4553.436133364816	9.729317104191146	55.952428361032204	25570978.534495447	5462.231743160637	11.096905728355381	0.0004089686398903	58977	9.70808569068155	56.187246710154746	14672686.520161588	4553.436133364816	11.7	0.0003368887829875	65220
W Ursae Majoris_60sec_2x2__0147_Processed_I.fits	65220	61149.73880787054	2461149.7388078705	2461149.7384606483	2461149.7394369976	2461149.740224955	1.2644229374286093	52.20867005425486	-4.9	NaN	9.7292975	55.95251944444445	1.739278659336715	0	0.000646343379922	0	2690.9514560922103	0	14994181.644752419	4586.605443258445	9.729315678250517	55.95241660931493	26079060.148936167	5503.123665165745	11.09907707932747	0.0004034017462179	59264	9.708086070980336	56.187256207259985	14994181.644752419	4586.605443258445	11.7	0.0003320676120853	65220
