JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458825.99714,16.474,0.068,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.369,Z,12.062,12.797,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.99794,16.460,0.066,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.368,Z,12.055,12.798,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.99875,16.465,0.067,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.366,Z,12.055,12.793,,PNV J05145365-7009486,AAVSO,STD,,,,
2458825.99955,16.475,0.069,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.365,Z,12.060,12.789,,PNV J05145365-7009486,AAVSO,STD,,,,
2458826.00034,16.518,0.073,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.363,Z,12.079,12.826,,PNV J05145365-7009486,AAVSO,STD,,,,
2458826.00113,16.756,0.092,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.362,Z,12.070,12.809,,PNV J05145365-7009486,AAVSO,STD,,,,
2458826.00193,16.490,0.071,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.360,Z,12.063,12.789,,PNV J05145365-7009486,AAVSO,STD,,,,
2458826.00273,16.535,0.074,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.359,Z,12.065,12.805,,PNV J05145365-7009486,AAVSO,STD,,,,
2458826.00356,16.556,0.078,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.357,Z,12.076,12.818,,PNV J05145365-7009486,AAVSO,STD,,,,
2458828.91833,16.971,0.140,,B,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.568,Z,14.131,14.962,,PNV J05145365-7009486,AAVSO,STD,,,,
2458828.91993,17.013,0.135,,B,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.562,Z,14.113,14.901,,PNV J05145365-7009486,AAVSO,STD,,,,
2458828.92160,17.018,0.117,,V,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.556,Z,13.213,14.000,,PNV J05145365-7009486,AAVSO,STD,,,,
2458828.92313,17.045,0.114,,V,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.550,Z,13.182,13.973,,PNV J05145365-7009486,AAVSO,STD,,,,
2458828.92479,16.637,0.087,,R,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.544,Z,12.842,13.565,,PNV J05145365-7009486,AAVSO,STD,,,,
2458828.92632,16.685,0.088,,R,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.538,Z,12.832,13.554,,PNV J05145365-7009486,AAVSO,STD,,,,
2458828.92801,16.147,0.114,,I,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.532,Z,13.399,14.080,,PNV J05145365-7009486,AAVSO,STD,,,,
2458828.92954,16.635,0.185,,I,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING,0,1.527,Z,13.425,14.086,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.92788,16.930,0.065,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.505,Z,12.085,12.820,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.92867,17.062,0.074,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.502,Z,12.105,12.856,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.92947,16.947,0.067,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.500,Z,12.146,12.886,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.93027,17.056,0.076,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.497,Z,12.188,12.935,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.93105,17.127,0.083,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.494,Z,12.213,12.974,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.93188,17.049,0.073,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.492,Z,12.173,12.933,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.93269,16.893,0.065,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.489,Z,12.207,12.960,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.93347,16.963,0.071,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.487,Z,12.235,12.991,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.93427,17.011,0.073,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.484,Z,12.235,12.980,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.93506,17.007,0.079,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.482,Z,12.329,13.061,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.93586,16.976,0.081,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.479,Z,12.400,13.139,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.93666,16.921,0.075,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.477,Z,12.371,13.111,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.93751,16.905,0.078,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.474,Z,12.439,13.197,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.93830,16.928,0.074,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.472,Z,12.367,13.120,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.93910,16.943,0.073,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.470,Z,12.331,13.073,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.93991,17.044,0.064,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.467,Z,12.090,12.852,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.94069,17.016,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.465,Z,12.007,12.745,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.94149,16.934,0.052,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.463,Z,11.982,12.726,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.94234,16.989,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.460,Z,12.033,12.784,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.94314,16.929,0.059,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.458,Z,12.105,12.864,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.94394,17.057,0.057,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.456,Z,11.958,12.707,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.94472,16.964,0.055,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.453,Z,12.008,12.754,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.94552,16.985,0.055,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.451,Z,11.993,12.745,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.94632,16.997,0.057,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.449,Z,12.020,12.764,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.94712,16.836,0.051,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.447,Z,12.062,12.805,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.94794,16.860,0.060,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.445,Z,12.203,12.960,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.94874,17.025,0.073,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.442,Z,12.248,13.003,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.94953,16.949,0.060,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.440,Z,12.114,12.877,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.95034,16.942,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.438,Z,12.069,12.816,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.95112,17.019,0.067,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.436,Z,12.139,12.895,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.95192,16.953,0.067,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.434,Z,12.208,12.939,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.95277,16.935,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.432,Z,12.054,12.811,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.95358,16.956,0.053,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.430,Z,11.935,12.675,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.95438,16.943,0.051,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.428,Z,11.908,12.649,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.95516,16.907,0.047,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.426,Z,11.851,12.592,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.95596,16.977,0.047,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.424,Z,11.775,12.508,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.95676,16.901,0.042,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.422,Z,11.754,12.492,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.95760,16.927,0.045,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.420,Z,11.787,12.517,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.95839,16.957,0.046,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.418,Z,11.766,12.509,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.95919,16.988,0.046,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.416,Z,11.746,12.482,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.95998,16.977,0.044,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.414,Z,11.713,12.467,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.96078,17.018,0.049,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.412,Z,11.765,12.503,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.96157,16.996,0.047,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.410,Z,11.726,12.478,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.96237,17.015,0.049,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.408,Z,11.744,12.485,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.96322,16.998,0.051,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.406,Z,11.789,12.534,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.96400,16.966,0.052,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.404,Z,11.820,12.563,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.96481,16.903,0.048,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.402,Z,11.789,12.530,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.96561,16.952,0.051,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.401,Z,11.799,12.538,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.96640,16.918,0.053,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.399,Z,11.851,12.586,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.96720,17.002,0.058,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.397,Z,11.844,12.591,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.96804,17.050,0.060,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.395,Z,11.810,12.563,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.96884,16.972,0.060,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.393,Z,11.876,12.623,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.96963,16.933,0.055,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.392,Z,11.834,12.594,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.97045,16.989,0.054,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.390,Z,11.774,12.525,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.97125,17.000,0.052,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.388,Z,11.733,12.487,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.97204,16.999,0.055,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.387,Z,11.764,12.508,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.97286,16.928,0.051,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.385,Z,11.757,12.504,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.97367,16.970,0.053,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.383,Z,11.748,12.488,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.97446,16.969,0.052,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.382,Z,11.726,12.461,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.97525,16.985,0.054,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.380,Z,11.743,12.491,,PNV J05145365-7009486,AAVSO,STD,,,,
2458831.97604,16.920,0.051,,CV,MGW,,136-000-BNH-659,144-000-BNH-662,X24878EP,T50 - SIDING SPRING(CLEAR->V),0,1.378,Z,11.748,12.493,,PNV J05145365-7009486,AAVSO,STD,,,,
