HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2461049.66717,2026-01-09.1670043,bF,2.18,99.990,99.990,99.990,99.990,99.990,g
2461049.82516,2026-01-09.3250009,bj,1.71,16.844,>16.844,99.990,0.330,0.133,g
2461049.82607,2026-01-09.3259125,bj,1.67,99.990,99.990,99.990,99.990,99.990,g
2461049.82695,2026-01-09.3267853,bj,1.67,16.730,>16.730,99.990,0.401,0.148,g
2461050.65140,2026-01-10.1512464,bF,2.05,99.990,99.990,99.990,99.990,99.990,g
2461050.65230,2026-01-10.1521418,bF,2.04,99.990,99.990,99.990,99.990,99.990,g
2461050.65322,2026-01-10.1530538,bF,2.07,99.990,99.990,99.990,99.990,99.990,g
2461051.70816,2026-01-11.2080107,bF,2.33,99.990,99.990,99.990,99.990,99.990,g
2461051.70908,2026-01-11.2089238,bF,2.36,99.990,99.990,99.990,99.990,99.990,g
2461051.70999,2026-01-11.2098347,bF,2.36,99.990,99.990,99.990,99.990,99.990,g
2461052.69271,2026-01-12.1925659,bj,1.7,17.120,>17.120,99.990,0.441,0.103,g
2461052.69359,2026-01-12.1934442,bj,1.74,17.289,>17.289,99.990,0.209,0.088,g
2461052.69448,2026-01-12.1943304,bj,1.68,17.372,>17.372,99.990,0.224,0.082,g
2461053.53686,2026-01-13.0367211,bj,1.7,16.528,>16.528,99.990,0.354,0.178,g
2461053.53775,2026-01-13.0376104,bj,1.74,99.990,99.990,99.990,99.990,99.990,g
2461053.53862,2026-01-13.0384871,bj,1.98,16.802,>16.802,99.990,-0.135,0.138,g
2461053.72133,2026-01-13.2211847,bF,2.17,17.279,>17.279,99.990,0.127,0.089,g
2461053.72223,2026-01-13.2220954,bF,2.14,17.166,>17.166,99.990,0.249,0.099,g
2461053.72313,2026-01-13.2229943,bF,2.15,17.269,>17.269,99.990,0.415,0.090,g
2461054.71444,2026-01-14.2143041,bF,2.2,17.141,>17.141,99.990,0.211,0.101,g
2461054.71533,2026-01-14.2152020,bF,2.19,17.265,>17.265,99.990,0.252,0.090,g
2461054.71623,2026-01-14.2160987,bF,2.21,17.130,>17.130,99.990,0.231,0.102,g
2461055.58634,2026-01-15.0862137,bF,2.04,17.236,>17.236,99.990,0.377,0.093,g
2461055.58724,2026-01-15.0871188,bF,2.05,17.131,>17.131,99.990,0.322,0.102,g
2461055.58814,2026-01-15.0880109,bF,2.05,17.165,>17.165,99.990,0.212,0.099,g
2461056.60882,2026-01-16.1086980,bF,2.12,17.244,>17.244,99.990,0.069,0.092,g
2461056.60972,2026-01-16.1095979,bF,2.13,17.184,>17.184,99.990,0.416,0.097,g
2461056.61064,2026-01-16.1105109,bF,2.1,17.387,>17.387,99.990,0.053,0.081,g
2461057.58050,2026-01-17.0803859,bF,1.65,17.296,>17.296,99.990,0.180,0.088,g
2461057.58141,2026-01-17.0812922,bF,1.97,17.348,>17.348,99.990,0.167,0.084,g
2461057.58232,2026-01-17.0822031,bF,1.97,17.217,>17.217,99.990,0.339,0.094,g
2461058.57737,2026-01-18.0772608,bF,2.0,17.203,>17.203,99.990,0.335,0.095,g
2461058.57828,2026-01-18.0781670,bF,1.99,17.277,>17.277,99.990,0.297,0.089,g
