HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2461132.57713,2026-04-02.0778461,bj,2.17,15.698,>15.698,99.990,-0.928,0.382,g
2461132.57801,2026-04-02.0787269,bj,2.16,15.512,>15.512,99.990,1.615,0.453,g
2461132.57889,2026-04-02.0796090,bj,2.22,15.623,15.280,0.160,2.804,0.409,g
2461133.53760,2026-04-03.0383201,bE,1.53,16.216,>16.216,99.990,0.795,0.237,g
2461133.53852,2026-04-03.0392298,bE,1.49,16.184,>16.184,99.990,1.149,0.244,g
2461133.53942,2026-04-03.0401302,bE,1.53,16.001,>16.001,99.990,1.307,0.289,g
2461133.58779,2026-04-03.0885054,bF,2.45,99.990,99.990,99.990,99.990,99.990,g
2461134.53689,2026-04-04.0375872,bE,1.51,16.361,16.170,0.184,1.237,0.207,g
2461134.56428,2026-04-04.0649785,bj,2.04,16.071,15.421,0.120,2.464,0.271,g
2461134.56515,2026-04-04.0658534,bj,2.05,15.983,>15.983,99.990,1.460,0.294,g
2461134.56603,2026-04-04.0667266,bj,2.03,16.214,16.008,0.181,1.435,0.237,g
2461135.53327,2026-04-05.0339559,bE,1.53,16.618,16.432,0.185,0.971,0.164,g
2461135.53416,2026-04-05.0348515,bE,1.54,16.630,>16.630,99.990,0.765,0.162,g
2461135.58363,2026-04-05.0843201,bF,2.49,99.990,99.990,99.990,99.990,99.990,g
