JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460757.0813,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460759.0757,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460760.0264,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460768.0590,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460771.010,<14.0,,,Vis.,BNK,,140,,X28172BN,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460771.0979,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460783.9049,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460785.9958,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460787.8910,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460788.8986,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
2460796.0111,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,LMC V1341,AAVSO,STD,,,,
