HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459580.43728,2021-12-31.9378861,bm,1.53,16.732,>16.732,99.990,0.192,0.147,g
2459580.43852,2021-12-31.9391256,bm,1.51,16.662,>16.662,99.990,0.039,0.157,g
2459580.43977,2021-12-31.9403807,bm,1.6,16.633,>16.633,99.990,0.063,0.161,g
2459580.65133,2022-01-01.1519372,bE,1.52,16.812,>16.812,99.990,0.482,0.137,g
2459580.65263,2022-01-01.1532287,bE,1.42,16.675,>16.675,99.990,0.028,0.155,g
2459580.65391,2022-01-01.1545218,bE,1.48,16.708,>16.708,99.990,0.199,0.151,g
2459581.31779,2022-01-01.8183995,bm,1.67,16.678,>16.678,99.990,-0.085,0.155,g
2459581.31903,2022-01-01.8196366,bm,1.63,16.680,>16.680,99.990,-0.165,0.155,g
2459581.32032,2022-01-01.8209310,bm,1.58,16.808,>16.808,99.990,0.096,0.137,g
2459582.34596,2022-01-02.8465758,bm,2.0,16.700,>16.700,99.990,-0.311,0.152,g
2459582.34720,2022-01-02.8478210,bm,1.99,16.707,>16.707,99.990,0.062,0.151,g
2459582.34845,2022-01-02.8490682,bm,1.98,16.737,>16.737,99.990,0.209,0.147,g
2459582.59487,2022-01-03.0954832,bi,1.46,16.442,>16.442,99.990,0.026,0.192,g
2459582.59611,2022-01-03.0967228,bi,1.43,16.559,>16.559,99.990,0.092,0.173,g
2459582.59735,2022-01-03.0979621,bi,1.44,16.477,>16.477,99.990,0.148,0.186,g
2459582.62534,2022-01-03.1259494,bi,1.43,16.403,>16.403,99.990,0.175,0.200,g
2459582.62658,2022-01-03.1271924,bi,1.47,16.453,>16.453,99.990,0.173,0.191,g
2459582.62783,2022-01-03.1284417,bi,1.44,16.425,>16.425,99.990,-0.118,0.195,g
2459583.50323,2022-01-04.0038518,bm,1.57,16.574,>16.574,99.990,0.164,0.170,g
2459583.50446,2022-01-04.0050805,bm,1.65,16.627,>16.627,99.990,0.024,0.162,g
2459583.50570,2022-01-04.0063209,bm,1.58,16.533,>16.533,99.990,-0.103,0.177,g
2459584.29368,2022-01-04.7942966,bm,2.5,16.529,>16.529,99.990,-0.292,0.178,g
2459584.71890,2022-01-05.2195238,bE,1.43,16.718,>16.718,99.990,0.076,0.149,g
2459584.72020,2022-01-05.2208252,bE,1.48,16.870,>16.870,99.990,0.124,0.130,g
2459584.72150,2022-01-05.2221255,bE,1.51,16.748,>16.748,99.990,0.010,0.145,g
2459585.68010,2022-01-06.1807290,bE,1.47,16.714,>16.714,99.990,-0.039,0.150,g
2459585.68140,2022-01-06.1820284,bE,1.51,16.849,>16.849,99.990,0.051,0.132,g
2459585.68270,2022-01-06.1833277,bE,1.53,16.916,>16.916,99.990,0.420,0.124,g
2459586.65020,2022-01-07.1508320,bE,1.43,16.825,>16.825,99.990,0.169,0.135,g
2459586.65150,2022-01-07.1521292,bE,1.44,16.730,>16.730,99.990,-0.046,0.148,g
2459586.65279,2022-01-07.1534204,bE,1.53,16.722,>16.722,99.990,0.077,0.149,g
2459589.54656,2022-01-10.0472003,bE,1.48,16.392,>16.392,99.990,-0.287,0.202,g
2459589.54783,2022-01-10.048475,bE,1.46,16.331,>16.331,99.990,0.266,0.213,g
2459589.54911,2022-01-10.0497563,bE,1.45,16.323,>16.323,99.990,0.160,0.215,g
2459589.60272,2022-01-10.1033670,bi,1.4,16.286,>16.286,99.990,0.128,0.222,g
2459589.60396,2022-01-10.1046121,bi,1.43,16.041,>16.041,99.990,0.314,0.278,g
2459589.60521,2022-01-10.1058539,bi,1.51,16.168,>16.168,99.990,0.083,0.248,g
2459589.62572,2022-01-10.1263653,bi,1.42,16.272,>16.272,99.990,0.179,0.225,g
2459589.62696,2022-01-10.1276118,bi,1.47,16.218,>16.218,99.990,0.254,0.237,g
2459589.62820,2022-01-10.1288443,bi,1.42,16.139,>16.139,99.990,0.174,0.254,g
2459591.58039,2022-01-12.0810351,bE,1.46,16.200,>16.200,99.990,-0.372,0.241,g
2459591.58167,2022-01-12.0823135,bE,1.44,16.344,>16.344,99.990,0.612,0.211,g
2459591.58295,2022-01-12.0836037,bE,1.47,16.142,>16.142,99.990,-0.063,0.254,g
2459593.67804,2022-01-14.1786990,bE,1.48,14.969,>14.969,99.990,0.816,0.747,g
2459593.67933,2022-01-14.1799881,bE,1.55,15.389,>15.389,99.990,0.409,0.507,g
2459593.68062,2022-01-14.1812712,bE,1.5,15.435,>15.435,99.990,0.783,0.487,g
2459595.69292,2022-01-16.1935915,bE,1.47,15.780,>15.780,99.990,0.591,0.354,g
2459595.69423,2022-01-16.1949038,bE,1.44,15.990,>15.990,99.990,-0.645,0.292,g
2459595.69553,2022-01-16.1961997,bE,1.49,15.885,>15.885,99.990,0.035,0.321,g
2459596.31247,2022-01-16.8131354,bm,2.42,15.690,>15.690,99.990,-0.122,0.385,g
2459596.31372,2022-01-16.8143807,bm,2.41,15.662,>15.662,99.990,0.248,0.395,g
2459596.31497,2022-01-16.8156332,bm,2.44,15.617,>15.617,99.990,-0.196,0.411,g
2459596.41276,2022-01-16.9134234,bm,2.07,15.609,>15.609,99.990,0.707,0.414,g
2459596.41400,2022-01-16.9146642,bm,2.09,15.578,>15.578,99.990,0.044,0.427,g
2459596.41524,2022-01-16.9159045,bm,2.12,15.631,>15.631,99.990,0.150,0.406,g
2459596.58711,2022-01-17.0877756,bE,1.44,16.087,>16.087,99.990,0.225,0.267,g
2459596.58841,2022-01-17.0890763,bE,1.54,16.034,>16.034,99.990,-0.736,0.280,g
