requested_flow_mL_s,turns,coil_diameter_cm,outer_h_W_m2K,prechill_tube_enabled,avg_outlet_no_rod_C,final_outlet_no_rod_C,ice_remaining_no_rod_g,pressure_ratio_no_rod,tube_length_m_no_rod,avg_outlet_with_rod_C,final_outlet_with_rod_C,ice_remaining_with_rod_g,pressure_ratio_with_rod,tube_length_m_with_rod,rod_delta_avg_C,rod_delta_final_C,rod_extra_ice_remaining_g
6.0,36.0,9.0,750.0,False,4.272175899173111,4.272175899173088,699.4603093811716,2.0184601322705737,10.184534332549312,3.838435840956394,3.8384358409564014,701.7882735466527,2.0184601322705737,10.184534332549312,0.433740058216717,0.4337400582166864,2.3279641654811485
6.0,54.0,6.0,750.0,False,4.258434836151882,4.258434836151862,699.4091531054282,2.0198413658075607,10.19174740088154,3.825664659017366,3.82566465901737,701.7407280180827,2.0198413658075607,10.19174740088154,0.43277017713451604,0.4327701771344916,2.331574912654446
4.0,54.0,6.0,750.0,False,4.258434836151882,4.258434836151862,699.4091531054282,1.0130934307273185,10.19174740088154,3.825664659017366,3.82566465901737,701.7407280180827,1.0130934307273185,10.19174740088154,0.43277017713451604,0.4327701771344916,2.331574912654446
5.0,54.0,6.0,750.0,False,4.258434836151882,4.258434836151862,699.4091531054282,1.4793649145142398,10.19174740088154,3.825664659017366,3.82566465901737,701.7407280180827,1.4793649145142398,10.19174740088154,0.43277017713451604,0.4327701771344916,2.331574912654446
8.0,54.0,6.0,750.0,False,4.258434836151882,4.258434836151862,699.4091531054282,3.313436776596927,10.19174740088154,3.825664659017366,3.82566465901737,701.7407280180827,3.313436776596927,10.19174740088154,0.43277017713451604,0.4327701771344916,2.331574912654446
10.0,54.0,6.0,750.0,False,4.258434836151882,4.258434836151862,699.4091531054282,4.878486997743512,10.19174740088154,3.825664659017366,3.82566465901737,701.7407280180827,4.878486997743512,10.19174740088154,0.43277017713451604,0.4327701771344916,2.331574912654446
8.0,24.0,11.0,1200.0,False,6.969725601340575,6.969725601340602,709.5029528185183,2.719968518211384,8.296954428814972,6.538059337853465,6.538059337853437,711.8386374649484,2.719968518211384,8.296954428814972,0.43166626348711024,0.4316662634871644,2.3356846464300816
6.0,24.0,11.0,1200.0,False,6.969725601340575,6.969725601340602,709.5029528185183,1.6570066499665328,8.296954428814972,6.538059337853465,6.538059337853437,711.8386374649484,1.6570066499665328,8.296954428814972,0.43166626348711024,0.4316662634871644,2.3356846464300816
5.0,24.0,11.0,1200.0,False,6.969725601340575,6.969725601340602,709.5029528185183,1.2131372266753595,8.296954428814972,6.538059337853465,6.538059337853437,711.8386374649484,1.2131372266753595,8.296954428814972,0.43166626348711024,0.4316662634871644,2.3356846464300816
10.0,24.0,11.0,1200.0,False,6.969725601340575,6.969725601340602,709.5029528185183,4.006736262771536,8.296954428814972,6.538059337853465,6.538059337853437,711.8386374649484,4.006736262771536,8.296954428814972,0.43166626348711024,0.4316662634871644,2.3356846464300816
6.0,44.0,6.0,1200.0,False,6.946527960780336,6.946527960780307,709.4165908758379,1.6584298723642634,8.304386771088662,6.515773264378543,6.515773264378551,711.755669173628,1.6584298723642634,8.304386771088662,0.43075469640179254,0.4307546964017561,2.339078297790138
10.0,44.0,6.0,1200.0,False,6.946527960780336,6.946527960780307,709.4165908758379,4.01015571277751,8.304386771088662,6.515773264378543,6.515773264378551,711.755669173628,4.01015571277751,8.304386771088662,0.43075469640179254,0.4307546964017561,2.339078297790138
8.0,44.0,6.0,1200.0,False,6.946527960780336,6.946527960780307,709.4165908758379,2.722296402729597,8.304386771088662,6.515773264378543,6.515773264378551,711.755669173628,2.722296402729597,8.304386771088662,0.43075469640179254,0.4307546964017561,2.339078297790138
5.0,44.0,6.0,1200.0,False,6.946527960780336,6.946527960780307,709.4165908758379,1.2141815071471165,8.304386771088662,6.515773264378543,6.515773264378551,711.755669173628,1.2141815071471165,8.304386771088662,0.43075469640179254,0.4307546964017561,2.339078297790138
2.0,46.0,7.5,250.0,False,1.9006567941420225,1.900656794142029,690.631437476579,0.2423575610220252,10.847347224389292,1.4764732951993462,1.4764732951993398,692.9949795286136,0.2423575610220252,10.847347224389292,0.42418349894267626,0.42418349894268914,2.3635420520346315
2.0,22.0,7.5,750.0,False,4.134095628809325,4.134095628809344,698.9462536364779,0.1198648799794471,5.18786171601227,3.7101668744631486,3.7101668744631344,701.310744071107,0.1198648799794471,5.18786171601227,0.4239287543461763,0.42392875434620914,2.364490434629147
3.0,20.0,9.0,1200.0,False,6.732111142280668,6.732111142280651,708.6183436170726,0.3542975295265628,5.658074629194062,6.30986813893439,6.30986813893439,710.9891098938812,0.3542975295265628,5.658074629194062,0.42224300334627785,0.42224300334626097,2.370766276808581
2.0,16.0,7.5,1200.0,False,6.728067192523035,6.728067192523052,708.6032884929807,0.0892417097188026,3.772990338918015,6.30598623072118,6.30598623072116,710.9746580303974,0.0892417097188026,3.772990338918015,0.4220809618018553,0.4220809618018917,2.37136953741674
4.0,32.0,7.5,1200.0,False,6.728067192523035,6.728067192523052,708.6032884929807,0.7579664187698907,7.545980677836029,6.30598623072118,6.30598623072116,710.9746580303974,0.7579664187698907,7.545980677836029,0.4220809618018553,0.4220809618018917,2.37136953741674
3.0,24.0,7.5,1200.0,False,6.728067192523035,6.728067192523052,708.6032884929807,0.3543816232761465,5.659485508377022,6.30598623072118,6.30598623072116,710.9746580303974,0.3543816232761465,5.659485508377022,0.4220809618018553,0.4220809618018917,2.37136953741674
3.0,30.0,6.0,1200.0,False,6.720631650709631,6.720631650709618,708.5756068917473,0.3545363774297342,5.6620818893786335,6.298848779331187,6.2988487793312125,710.9480861828971,0.3545363774297342,5.6620818893786335,0.4217828713784444,0.4217828713784053,2.37247929114983
2.0,20.0,6.0,1200.0,False,6.720631650709631,6.720631650709616,708.5756068917473,0.0892791733915958,3.774721259585756,6.298848779331187,6.2988487793312125,710.9480861828971,0.0892791733915958,3.774721259585756,0.4217828713784444,0.42178287137840353,2.37247929114983
4.0,40.0,6.0,1200.0,False,6.720631650709631,6.720631650709616,708.5756068917473,0.7583002385386932,7.549442519171512,6.298848779331187,6.2988487793312125,710.9480861828971,0.7583002385386932,7.549442519171512,0.4217828713784444,0.42178287137840353,2.37247929114983
5.0,58.0,9.0,250.0,False,1.862064802442448,1.862064802442454,690.4877642712739,2.3528373437769354,16.40841642466278,1.4445465861138316,1.4445465861138358,692.8761203449517,2.3528373437769354,16.40841642466278,0.4175182163286164,0.4175182163286182,2.3883560736777554
4.0,58.0,9.0,250.0,False,1.862064802442448,1.862064802442454,690.4877642712739,1.6125567842235526,16.40841642466278,1.4445465861138316,1.4445465861138358,692.8761203449517,1.6125567842235526,16.40841642466278,0.4175182163286164,0.4175182163286182,2.3883560736777554
8.0,58.0,9.0,250.0,False,1.862064802442448,1.862064802442454,690.4877642712739,5.260560178938316,16.40841642466278,1.4445465861138316,1.4445465861138358,692.8761203449517,5.260560178938316,16.40841642466278,0.4175182163286164,0.4175182163286182,2.3883560736777554
10.0,58.0,9.0,250.0,False,1.862064802442448,1.862064802442454,690.4877642712739,7.738633657802172,16.40841642466278,1.4445465861138316,1.4445465861138358,692.8761203449517,7.738633657802172,16.40841642466278,0.4175182163286164,0.4175182163286182,2.3883560736777554
6.0,58.0,9.0,250.0,False,1.862064802442448,1.862064802442454,690.4877642712739,3.2102739734719625,16.40841642466278,1.4445465861138316,1.4445465861138358,692.8761203449517,3.2102739734719625,16.40841642466278,0.4175182163286164,0.4175182163286182,2.3883560736777554
4.0,22.0,11.0,1200.0,False,6.601281519512194,6.601281519512191,708.1312811353371,0.7637097784165106,7.605541559747057,6.184309682431843,6.184309682431884,710.521671311318,0.7637097784165106,7.605541559747057,0.416971837080351,0.4169718370803066,2.390390175980883
3.0,58.0,9.0,250.0,False,1.8412660081982104,1.8412660081982035,690.4103329363189,0.995058667550498,16.40841642466278,1.4273579450163874,1.4273579450163838,692.8121291630426,0.995058667550498,16.40841642466278,0.41390806318182305,0.4139080631818197,2.401796226723718
2.0,58.0,6.0,250.0,False,1.8363286438336015,1.836328643833599,690.3919517403092,0.2445077503571684,10.946691652798693,1.4232794518617935,1.4232794518617895,692.7969454381818,0.2445077503571684,10.946691652798693,0.413049191971808,0.41304919197180956,2.4049936978725555
8.0,30.0,11.0,750.0,False,3.928759129370072,3.9287591293700506,698.1818112809226,3.369640958335894,10.371193036018717,3.51969544372701,3.5196954437270294,700.6016425252365,3.369640958335894,10.371193036018717,0.40906368564306206,0.4090636856430212,2.4198312443138548
4.0,30.0,11.0,750.0,False,3.928759129370072,3.9287591293700506,698.1818112809226,1.0303970835031198,10.371193036018717,3.51969544372701,3.5196954437270294,700.6016425252365,1.0303970835031198,10.371193036018717,0.40906368564306206,0.4090636856430212,2.4198312443138548
6.0,30.0,11.0,750.0,False,3.928759129370072,3.9287591293700506,698.1818112809226,2.0542034871547274,10.371193036018717,3.51969544372701,3.5196954437270294,700.6016425252365,2.0542034871547274,10.371193036018717,0.40906368564306206,0.4090636856430212,2.4198312443138548
5.0,30.0,11.0,750.0,False,3.928759129370072,3.9287591293700506,698.1818112809226,1.5045779046612555,10.371193036018717,3.51969544372701,3.5196954437270294,700.6016425252365,1.5045779046612555,10.371193036018717,0.40906368564306206,0.4090636856430212,2.4198312443138548
10.0,30.0,11.0,750.0,False,3.928759129370072,3.9287591293700506,698.1818112809226,4.961045813732645,10.371193036018717,3.51969544372701,3.5196954437270294,700.6016425252365,4.961045813732645,10.371193036018717,0.40906368564306206,0.4090636856430212,2.4198312443138548
3.0,28.0,9.0,750.0,False,3.923119999966854,3.9231199999668456,698.1608175005696,0.4891946112158123,7.921304480871687,3.514469318716446,3.514469318716446,700.5821863090985,0.4891946112158123,7.921304480871687,0.4086506812504078,0.4086506812503994,2.4213688085288823
6.0,30.0,9.0,1200.0,False,6.39639549058584,6.39639549058586,707.3685158257283,1.693419993761104,8.487111943791094,5.987799999508561,5.987799999508539,709.7900901004016,1.693419993761104,8.487111943791094,0.40859549107727844,0.40859549107732107,2.421574274673276
8.0,30.0,9.0,1200.0,False,6.39639549058584,6.39639549058586,707.3685158257283,2.7795277686917776,8.487111943791094,5.987799999508561,5.987799999508539,709.7900901004016,2.7795277686917776,8.487111943791094,0.40859549107727844,0.40859549107732107,2.421574274673276
5.0,30.0,9.0,1200.0,False,6.39639549058584,6.39639549058586,707.3685158257283,1.2398552883758234,8.487111943791094,5.987799999508561,5.987799999508539,709.7900901004016,1.2398552883758234,8.487111943791094,0.40859549107727844,0.40859549107732107,2.421574274673276
10.0,30.0,9.0,1200.0,False,6.39639549058584,6.39639549058586,707.3685158257283,4.094223368690068,8.487111943791094,5.987799999508561,5.987799999508539,709.7900901004016,4.094223368690068,8.487111943791094,0.40859549107727844,0.40859549107732107,2.421574274673276
5.0,44.0,7.5,750.0,False,3.9207328530002137,3.920732853000221,698.1519304480868,1.5052144474769649,10.37572343202454,3.512257082188425,3.512257082188446,700.5739504264839,1.5052144474769649,10.37572343202454,0.40847577081178876,0.408475770811775,2.4220199783970884
6.0,44.0,7.5,750.0,False,3.9207328530002137,3.920732853000221,698.1519304480868,2.055071014621661,10.37572343202454,3.512257082188425,3.512257082188446,700.5739504264839,2.055071014621661,10.37572343202454,0.40847577081178876,0.408475770811775,2.4220199783970884
4.0,44.0,7.5,750.0,False,3.9207328530002137,3.920732853000221,698.1519304480868,1.0308339422729735,10.37572343202454,3.512257082188425,3.512257082188446,700.5739504264839,1.0308339422729735,10.37572343202454,0.40847577081178876,0.408475770811775,2.4220199783970884
8.0,44.0,7.5,750.0,False,3.9207328530002137,3.920732853000221,698.1519304480868,3.371059924031361,10.37572343202454,3.512257082188425,3.512257082188446,700.5739504264839,3.371059924031361,10.37572343202454,0.40847577081178876,0.408475770811775,2.4220199783970884
10.0,44.0,7.5,750.0,False,3.9207328530002137,3.920732853000221,698.1519304480868,4.963130144900226,10.37572343202454,3.512257082188425,3.512257082188446,700.5739504264839,4.963130144900226,10.37572343202454,0.40847577081178876,0.408475770811775,2.4220199783970884
8.0,36.0,7.5,1200.0,False,6.390247056961404,6.3902470569613845,707.3456259688573,2.7801906210644485,8.489228262565533,5.981905261750245,5.981905261750235,709.7681447218315,2.7801906210644485,8.489228262565533,0.4083417952111592,0.40834179521114944,2.422518752974156
10.0,36.0,7.5,1200.0,False,6.390247056961404,6.3902470569613845,707.3456259688573,4.095197038359657,8.489228262565533,5.981905261750245,5.981905261750235,709.7681447218315,4.095197038359657,8.489228262565533,0.4083417952111592,0.40834179521114944,2.422518752974156
6.0,36.0,7.5,1200.0,False,6.390247056961404,6.3902470569613845,707.3456259688573,1.6938252485474965,8.489228262565533,5.981905261750245,5.981905261750235,709.7681447218315,1.6938252485474965,8.489228262565533,0.4083417952111592,0.40834179521114944,2.422518752974156
5.0,36.0,7.5,1200.0,False,6.390247056961404,6.3902470569613845,707.3456259688573,1.2401526415232935,8.489228262565533,5.981905261750245,5.981905261750235,709.7681447218315,1.2401526415232935,8.489228262565533,0.4083417952111592,0.40834179521114944,2.422518752974156
2.0,28.0,6.0,750.0,False,3.914865360758736,3.914865360758758,698.1300865011855,0.1219588738054005,5.284609763420058,3.5068197090307005,3.506819709030688,700.5537077596633,0.1219588738054005,5.284609763420058,0.40804565172803553,0.4080456517280697,2.4236212584778514
3.0,42.0,6.0,750.0,False,3.914865360758736,3.91486536075876,698.1300865011855,0.4895289982802524,7.926914645130088,3.5068197090307005,3.506819709030688,700.5537077596633,0.4895289982802524,7.926914645130088,0.40804565172803553,0.40804565172807195,2.4236212584778514
5.0,70.0,7.5,250.0,False,1.7960712260209308,1.7960712260209408,690.242078359853,2.366665316826396,16.506832732766313,1.3900519906711746,1.3900519906711717,692.6732437155388,2.366665316826396,16.506832732766313,0.40601923534975626,0.40601923534976914,2.431165355685721
4.0,70.0,7.5,250.0,False,1.7960712260209308,1.7960712260209408,690.242078359853,1.6220469098629866,16.506832732766313,1.3900519906711746,1.3900519906711717,692.6732437155388,1.6220469098629866,16.506832732766313,0.40601923534975626,0.40601923534976914,2.431165355685721
6.0,70.0,7.5,250.0,False,1.7960712260209308,1.7960712260209408,690.242078359853,3.2291197543626966,16.506832732766313,1.3900519906711746,1.3900519906711717,692.6732437155388,3.2291197543626966,16.506832732766313,0.40601923534975626,0.40601923534976914,2.431165355685721
3.0,70.0,7.5,250.0,False,1.7960712260209308,1.7960712260209408,690.242078359853,1.0009246527238362,16.506832732766313,1.3900519906711746,1.3900519906711717,692.6732437155388,1.0009246527238362,16.506832732766313,0.40601923534975626,0.40601923534976914,2.431165355685721
10.0,70.0,7.5,250.0,False,1.7960712260209308,1.7960712260209408,690.242078359853,7.783912741157075,16.506832732766313,1.3900519906711746,1.3900519906711717,692.6732437155388,7.783912741157075,16.506832732766313,0.40601923534975626,0.40601923534976914,2.431165355685721
8.0,70.0,7.5,250.0,False,1.7960712260209308,1.7960712260209408,690.242078359853,5.291385158673826,16.506832732766313,1.3900519906711746,1.3900519906711717,692.6732437155388,5.291385158673826,16.506832732766313,0.40601923534975626,0.40601923534976914,2.431165355685721
2.0,32.0,11.0,250.0,False,1.7640187334962625,1.7640187334962525,690.1227509000232,0.2470165733787626,11.06260590508663,1.363631579206646,1.363631579206652,692.5748837959408,0.2470165733787626,11.06260590508663,0.40038715428961646,0.4003871542896005,2.4521328959175435
3.0,34.0,7.5,750.0,False,3.783814448418291,3.7838144484182936,697.642200185782,0.4949344557647748,8.017604470200782,3.38544961586796,3.385449615867948,700.1018619350735,0.4949344557647748,8.017604470200782,0.39836483255033084,0.3983648325503455,2.459661749291513
3.0,48.0,11.0,250.0,False,1.7394457686912892,1.7394457686913012,690.0312687955482,1.0061147199722889,16.593908857629945,1.3433977515029918,1.3433977515029951,692.4995557614639,1.0061147199722889,16.593908857629945,0.3960480171882974,0.39604801718830607,2.468286965915695
5.0,48.0,11.0,250.0,False,1.7394457686912892,1.7394457686913012,690.0312687955482,2.378899938618945,16.593908857629945,1.3433977515029918,1.3433977515029951,692.4995557614639,2.378899938618945,16.593908857629945,0.3960480171882974,0.39604801718830607,2.468286965915695
4.0,48.0,11.0,250.0,False,1.7394457686912892,1.7394457686913012,690.0312687955482,1.6304435199479903,16.593908857629945,1.3433977515029918,1.3433977515029951,692.4995557614639,1.6304435199479903,16.593908857629945,0.3960480171882974,0.39604801718830607,2.468286965915695
6.0,48.0,11.0,250.0,False,1.7394457686912892,1.7394457686913012,690.0312687955482,3.2457939987193107,16.593908857629945,1.3433977515029918,1.3433977515029951,692.4995557614639,3.2457939987193107,16.593908857629945,0.3960480171882974,0.39604801718830607,2.468286965915695
8.0,48.0,11.0,250.0,False,1.7394457686912892,1.7394457686913012,690.0312687955482,5.318658278709425,16.593908857629945,1.3433977515029918,1.3433977515029951,692.4995557614639,5.318658278709425,16.593908857629945,0.3960480171882974,0.39604801718830607,2.468286965915695
10.0,48.0,11.0,250.0,False,1.7394457686912892,1.7394457686913012,690.0312687955482,7.823974466615974,16.593908857629945,1.3433977515029918,1.3433977515029951,692.4995557614639,7.823974466615974,16.593908857629945,0.3960480171882974,0.39604801718830607,2.468286965915695
4.0,28.0,9.0,1200.0,False,5.968079066394664,5.968079066394634,705.773946827414,0.7941582869156818,7.921304480871687,5.57749211369495,5.577492113694957,708.2625646600421,0.7941582869156818,7.921304480871687,0.39058695269971455,0.39058695269967725,2.488617832628165
2.0,14.0,9.0,1200.0,False,5.968079066394664,5.968079066394634,705.773946827414,0.0933034233520369,3.9606522404358433,5.57749211369495,5.577492113694957,708.2625646600421,0.0933034233520369,3.9606522404358433,0.39058695269971455,0.39058695269967725,2.488617832628165
4.0,42.0,6.0,1200.0,False,5.957397772490197,5.957397772490216,705.7341816931175,0.7946992659942111,7.926914645130088,5.567268811982717,5.567268811982734,708.2245045739596,0.7946992659942111,7.926914645130088,0.39012896050748047,0.39012896050748225,2.4903228808420863
5.0,46.0,6.0,1200.0,False,5.851253403373019,5.851253403373038,705.3390193533506,1.2672181886205411,8.681858897047238,5.465699924896903,5.465699924896903,707.8463761871076,1.2672181886205411,8.681858897047238,0.3855534784761163,0.38555347847613497,2.507356833756944
10.0,46.0,6.0,1200.0,False,5.851253403373019,5.851253403373038,705.3390193533506,4.183821969770711,8.681858897047238,5.465699924896903,5.465699924896903,707.8463761871076,4.183821969770711,8.681858897047238,0.3855534784761163,0.38555347847613497,2.507356833756944
6.0,46.0,6.0,1200.0,False,5.851253403373019,5.851253403373038,705.3390193533506,1.7307121710529232,8.681858897047238,5.465699924896903,5.465699924896903,707.8463761871076,1.7307121710529232,8.681858897047238,0.3855534784761163,0.38555347847613497,2.507356833756944
8.0,46.0,6.0,1200.0,False,5.851253403373019,5.851253403373038,705.3390193533506,2.840524477503063,8.681858897047238,5.465699924896903,5.465699924896903,707.8463761871076,2.840524477503063,8.681858897047238,0.3855534784761163,0.38555347847613497,2.507356833756944
10.0,56.0,6.0,750.0,False,3.5910429071175063,3.5910429071174885,696.9245356131518,5.052153254736713,10.569219526840117,3.207183254746089,3.20718325474607,699.438198351707,5.052153254736713,10.569219526840117,0.3838596523714175,0.3838596523714184,2.51366273855524
8.0,56.0,6.0,750.0,False,3.5910429071175063,3.5910429071174885,696.9245356131518,3.4316648513703933,10.569219526840117,3.207183254746089,3.20718325474607,699.438198351707,3.4316648513703933,10.569219526840117,0.3838596523714175,0.3838596523714184,2.51366273855524
6.0,56.0,6.0,750.0,False,3.5910429071175063,3.5910429071174885,696.9245356131518,2.0921236644962207,10.569219526840117,3.207183254746089,3.20718325474607,699.438198351707,2.0921236644962207,10.569219526840117,0.3838596523714175,0.3838596523714184,2.51366273855524
5.0,56.0,6.0,750.0,False,3.5910429071175063,3.5910429071174885,696.9245356131518,1.5324015959876642,10.569219526840117,3.207183254746089,3.20718325474607,699.438198351707,1.5324015959876642,10.569219526840117,0.3838596523714175,0.3838596523714184,2.51366273855524
4.0,56.0,6.0,750.0,False,3.5910429071175063,3.5910429071174885,696.9245356131518,1.0494924581828362,10.569219526840117,3.207183254746089,3.20718325474607,699.438198351707,1.0494924581828362,10.569219526840117,0.3838596523714175,0.3838596523714184,2.51366273855524
4.0,34.0,7.5,1200.0,False,5.787367198392072,5.787367198392072,705.1011789248042,0.8034443393537379,8.017604470200782,5.404589047611157,5.404589047611152,707.6188679598225,0.8034443393537379,8.017604470200782,0.3827781507809149,0.38277815078092026,2.517689035018293
3.0,32.0,6.0,1200.0,False,5.722810872165207,5.722810872165231,704.8608437178741,0.3770351475714872,6.03955401533721,5.342853737513599,5.342853737513587,707.3890350465381,0.3770351475714872,6.03955401533721,0.3799571346516073,0.3799571346516437,2.528191328663979
2.0,40.0,9.0,250.0,False,1.6156261343724785,1.6156261343724725,689.5703036325908,0.2525042109140926,11.316149258388124,1.2417332191975123,1.24173321919751,692.1210712993037,0.2525042109140926,11.316149258388124,0.37389291517496615,0.3738929151749626,2.5507676667128862
2.0,48.0,7.5,250.0,False,1.614046916352982,1.6140469163529918,689.5644243994905,0.25256528444224,11.318971016754045,1.2404397938338607,1.240439793833855,692.116256036865,0.25256528444224,11.318971016754045,0.3736071225191213,0.37360712251913686,2.551831637374562
2.0,60.0,6.0,250.0,False,1.6111447824926737,1.6111447824926637,689.5536201145793,0.2526776754606195,11.324163778757269,1.2380630788299951,1.2380630788299916,692.1074078212606,0.2526776754606195,11.324163778757269,0.37308170366267857,0.3730817036626721,2.5537877066813053
3.0,26.0,7.5,1200.0,False,5.504070552187782,5.504070552187766,704.0465005985754,0.3824921897738722,6.131109300741774,5.1337984087918045,5.133798408791774,706.6107479501568,0.3824921897738722,6.131109300741774,0.3702721433959777,0.3702721433959919,2.5642473515813435
2.0,16.0,11.0,750.0,False,3.4071090144056546,3.407109014405639,696.2397725116523,0.1272982478679233,5.531302952543315,3.037397100282296,3.0373971002822957,698.8061055274304,0.1272982478679233,5.531302952543315,0.36971191412335846,0.36971191412334337,2.5663330157781274
3.0,24.0,11.0,750.0,False,3.4071090144056546,3.407109014405639,696.2397725116523,0.5115847726378638,8.296954428814972,3.037397100282296,3.0373971002822957,698.8061055274304,0.5115847726378638,8.296954428814972,0.36971191412335846,0.36971191412334337,2.5663330157781274
3.0,44.0,6.0,750.0,False,3.397616702498195,3.397616702498205,696.2044338100761,0.5120277684220054,8.304386771088662,3.0286433525163985,3.0286433525164047,698.7735164086935,0.5120277684220054,8.304386771088662,0.36897334998179643,0.3689733499818004,2.5690825986173422
6.0,38.0,9.0,750.0,False,3.304741598279131,3.304741598279141,695.8586713000639,2.126806845107063,10.750341795468715,2.943039427311012,2.943039427311,698.4548235975803,2.126806845107063,10.750341795468715,0.36170217096811896,0.3617021709681407,2.5961522975164826
5.0,38.0,9.0,750.0,False,3.304741598279131,3.304741598279141,695.8586713000639,1.5578501613475697,10.750341795468715,2.943039427311012,2.943039427311,698.4548235975803,1.5578501613475697,10.750341795468715,0.36170217096811896,0.3617021709681407,2.5961522975164826
8.0,38.0,9.0,750.0,False,3.304741598279131,3.304741598279141,695.8586713000639,3.48839417161936,10.750341795468715,2.943039427311012,2.943039427311,698.4548235975803,3.48839417161936,10.750341795468715,0.36170217096811896,0.3617021709681407,2.5961522975164826
4.0,38.0,9.0,750.0,False,3.304741598279131,3.304741598279141,695.8586713000639,1.0669577860183057,10.750341795468715,2.943039427311012,2.943039427311,698.4548235975803,1.0669577860183057,10.750341795468715,0.36170217096811896,0.3617021709681407,2.5961522975164826
10.0,38.0,9.0,750.0,False,3.304741598279131,3.304741598279141,695.8586713000639,5.135483451293526,10.750341795468715,2.943039427311012,2.943039427311,698.4548235975803,5.135483451293526,10.750341795468715,0.36170217096811896,0.3617021709681407,2.5961522975164826
3.0,18.0,11.0,1200.0,False,5.293596056163339,5.2935960561633335,703.2629301181028,0.3879522858042575,6.222715821611229,4.932832524012177,4.932832524012181,705.8625768516654,0.3879522858042575,6.222715821611229,0.36076353215116175,0.36076353215115287,2.599646733562622
4.0,24.0,11.0,1200.0,False,5.293596056163338,5.293596056163331,703.2629301181028,0.8303816046881631,8.296954428814972,4.932832524012177,4.932832524012177,705.8625768516654,0.8303816046881631,8.296954428814972,0.36076353215116086,0.36076353215115375,2.599646733562622
2.0,12.0,11.0,1200.0,False,5.293596056163338,5.293596056163331,703.2629301181028,0.0973686664902134,4.148477214407486,4.932832524012177,4.932832524012177,705.8625768516654,0.0973686664902134,4.148477214407486,0.36076353215116086,0.36076353215115375,2.599646733562622
3.0,22.0,9.0,1200.0,False,5.290969121778068,5.290969121778054,703.2531503667329,0.3880217999488752,6.2238820921134685,4.93032547210886,4.930325472108867,705.8532434079528,0.3880217999488752,6.2238820921134685,0.3606436496692078,0.3606436496691865,2.600093041219907
4.0,44.0,6.0,1200.0,False,5.281052270677597,5.28105227067757,703.2162311583481,0.8310982934497287,8.304386771088662,4.920861456808793,4.920861456808798,705.8180100511377,0.8310982934497287,8.304386771088662,0.3601908138688037,0.3601908138687717,2.6017788927895253
2.0,22.0,6.0,1200.0,False,5.281052270677597,5.28105227067757,703.2162311583481,0.097449098495047,4.152193385544331,4.920861456808793,4.920861456808798,705.8180100511377,0.097449098495047,4.152193385544331,0.3601908138688037,0.3601908138687717,2.6017788927895253
3.0,60.0,9.0,250.0,False,1.510527753747347,1.5105277537473496,689.1790353784335,1.0287829379728108,16.974223887582188,1.155839598616758,1.1558395986167596,691.8012999881793,1.0287829379728108,16.974223887582188,0.35468815513058893,0.35468815513059004,2.6222646097457982
8.0,60.0,9.0,250.0,False,1.510527753747347,1.5105277537473496,689.1790353784335,5.437776779670212,16.974223887582188,1.155839598616758,1.1558395986167596,691.8012999881793,5.437776779670212,16.974223887582188,0.35468815513058893,0.35468815513059004,2.6222646097457982
6.0,60.0,9.0,250.0,False,1.510527753747347,1.5105277537473496,689.1790353784335,3.318620686308453,16.974223887582188,1.155839598616758,1.1558395986167596,691.8012999881793,3.318620686308453,16.974223887582188,0.35468815513058893,0.35468815513059004,2.6222646097457982
5.0,60.0,9.0,250.0,False,1.510527753747347,1.5105277537473496,689.1790353784335,2.432336062019872,16.974223887582188,1.155839598616758,1.1558395986167596,691.8012999881793,2.432336062019872,16.974223887582188,0.35468815513058893,0.35468815513059004,2.6222646097457982
4.0,60.0,9.0,250.0,False,1.510527753747347,1.5105277537473496,689.1790353784335,1.6671166840440776,16.974223887582188,1.155839598616758,1.1558395986167596,691.8012999881793,1.6671166840440776,16.974223887582188,0.35468815513058893,0.35468815513059004,2.6222646097457982
10.0,60.0,9.0,250.0,False,1.510527753747347,1.5105277537473496,689.1790353784335,7.998948678453039,16.974223887582188,1.155839598616758,1.1558395986167596,691.8012999881793,7.998948678453039,16.974223887582188,0.35468815513058893,0.35468815513059004,2.6222646097457982
4.0,72.0,7.5,250.0,False,1.508141057880097,1.5081410578801062,689.1701500053296,1.6675248304468338,16.978456525131065,1.1538934819940088,1.1538934819940134,691.7940548370335,1.6675248304468338,16.978456525131065,0.35424757588608813,0.3542475758860928,2.6239048317039533
3.0,72.0,7.5,250.0,False,1.508141057880097,1.5081410578801062,689.1701500053296,1.029035219221562,16.978456525131065,1.1538934819940088,1.1538934819940134,691.7940548370335,1.029035219221562,16.978456525131065,0.35424757588608813,0.3542475758860928,2.6239048317039533
5.0,72.0,7.5,250.0,False,1.508141057880097,1.5081410578801062,689.1701500053296,2.432930768314813,16.978456525131065,1.1538934819940088,1.1538934819940134,691.7940548370335,2.432930768314813,16.978456525131065,0.35424757588608813,0.3542475758860928,2.6239048317039533
10.0,72.0,7.5,250.0,False,1.508141057880097,1.5081410578801062,689.1701500053296,8.000896017792217,16.978456525131065,1.1538934819940088,1.1538934819940134,691.7940548370335,8.000896017792217,16.978456525131065,0.35424757588608813,0.3542475758860928,2.6239048317039533
