JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458116.4130,13.578,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4134,13.548,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4137,13.567,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4141,13.564,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4144,13.574,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4148,13.551,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4152,13.570,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4155,13.548,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4159,13.558,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4162,13.559,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4166,13.550,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4169,13.556,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4173,13.549,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4176,13.569,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4180,13.546,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4183,13.561,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4187,13.541,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4190,13.533,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4194,13.553,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4197,13.557,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4201,13.550,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4204,13.557,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4208,13.563,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4211,13.545,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4215,13.563,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4218,13.546,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4222,13.569,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4225,13.573,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4228,13.561,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4232,13.570,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4235,13.575,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4239,13.546,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4242,13.548,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4246,13.563,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4249,13.565,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4253,13.545,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4256,13.574,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4260,13.583,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4263,13.578,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4267,13.560,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4270,13.562,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4274,13.557,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4277,13.577,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4281,13.553,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4284,13.535,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4287,13.574,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4291,13.570,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4294,13.565,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4298,13.565,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4301,13.565,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4305,13.558,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4308,13.571,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4312,13.549,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4315,13.572,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4319,13.536,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4322,13.548,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4326,13.580,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4329,13.593,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4333,13.573,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4336,13.571,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4340,13.556,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4343,13.557,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4347,13.560,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4350,13.580,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4354,13.566,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4357,13.598,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4361,13.562,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4364,13.560,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4367,13.564,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4371,13.552,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4376,13.550,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4380,13.574,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4384,13.570,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4387,13.544,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4391,13.583,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4394,13.540,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4398,13.574,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4409,13.578,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4412,13.587,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4416,13.581,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4451,13.590,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4461,13.603,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4465,13.581,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4468,13.572,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4472,13.578,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4475,13.586,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4479,13.582,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4482,13.575,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4486,13.585,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4489,13.558,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4492,13.592,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4496,13.598,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4499,13.579,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4503,13.583,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4506,13.566,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4510,13.594,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4513,13.581,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4517,13.602,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4520,13.602,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4524,13.555,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4527,13.587,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4531,13.581,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4534,13.580,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4538,13.578,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4541,13.598,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4545,13.592,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4548,13.588,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4551,13.572,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4555,13.573,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4558,13.585,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.456,13.61,0.10,,CR,MLF,,2UCAC01008470,2UCAC01008487,BERTO'S CHART,,0,,Z,13.4,10.5,,ASASSN-17PF,,STD,,,,
2458116.4562,13.576,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4565,13.576,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4569,13.603,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4572,13.592,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4576,13.561,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4579,13.573,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4583,13.576,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4586,13.603,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4590,13.589,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4593,13.581,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4597,13.597,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4600,13.602,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4604,13.596,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4607,13.584,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4611,13.584,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4614,13.557,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4617,13.576,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4621,13.582,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4624,13.577,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4628,13.602,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4631,13.587,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4635,13.601,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4638,13.595,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4642,13.587,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4645,13.575,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4649,13.605,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4652,13.567,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4656,13.568,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4659,13.583,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4663,13.579,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4666,13.592,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4670,13.578,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4673,13.591,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4676,13.574,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4680,13.594,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4683,13.572,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4687,13.587,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4690,13.579,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4694,13.598,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4697,13.574,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4701,13.558,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4704,13.612,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4708,13.576,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4711,13.577,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4715,13.581,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4718,13.578,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4722,13.597,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4725,13.575,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4729,13.581,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4732,13.601,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4736,13.574,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
2458116.4739,13.566,0.07,,CR,MLF,,2UCAC01008502,2UCAC01008470,,N,0,,Z,11.36,13.4,,NOVA LMC 2017 NO. 2,,STD,,,,
