JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459182.642031,13.570,0.037,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.482,Z,17.203,15.701,,ASASSN-20OH,VVS,STD,,,,
2459182.642251,13.612,0.038,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.482,Z,17.207,15.692,,ASASSN-20OH,VVS,STD,,,,
2459182.99172,14.393,0.294,,B,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.282,Z,,13.676,,ASASSN-20OH,AAVSO,STD,,,,
2459182.99390,14.607,0.338,,V,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.279,Z,,12.911,,ASASSN-20OH,AAVSO,STD,,,,
2459182.99560,13.680,0.297,,R,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.276,Z,,12.505,,ASASSN-20OH,AAVSO,STD,,,,
2459182.99730,13.869,0.078,,I,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.272,Z,,12.235,,ASASSN-20OH,AAVSO,STD,,,,
2459183.31,14.66,0.05,,V,MLF,,4UCAC-106-004665,,,,0,,Z,12.44,,,ASASSN-20OH,,STD,,,,
2459183.31,13.97,0.05,,I,MLF,,4UCAC-106-004665,,,,0,,Z,11.87,,,ASASSN-20OH,,STD,,,,
2459183.31,13.72,0.04,,R,MLF,,4UCAC-106-004665,,,,0,,Z,12.2,,,ASASSN-20OH,,STD,,,,
2459183.31,14.62,0.06,,B,MLF,,4UCAC-106-004665,,,,0,,Z,12.9,,,ASASSN-20OH,,STD,,,,
2459183.637824,13.887,0.095,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,17.541,16.058,,ASASSN-20OH,VVS,STD,,,,
2459183.638218,13.876,0.092,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,17.547,16.045,,ASASSN-20OH,VVS,STD,,,,
2459183.638634,14.643,0.057,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,16.666,15.139,,ASASSN-20OH,VVS,STD,,,,
2459183.639028,14.718,0.056,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.482,Z,16.644,15.137,,ASASSN-20OH,VVS,STD,,,,
2459183.639531,14.600,0.055,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.108,15.577,,ASASSN-20OH,VVS,STD,,,,
2459183.640087,14.617,0.056,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.481,Z,17.130,15.592,,ASASSN-20OH,VVS,STD,,,,
2459183.640602,13.694,0.027,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.480,Z,16.478,14.994,,ASASSN-20OH,VVS,STD,,,,
2459183.640984,13.629,0.025,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.479,Z,16.469,14.996,,ASASSN-20OH,VVS,STD,,,,
2459184.635139,13.980,0.092,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,17.522,16.033,,ASASSN-20OH,VVS,STD,,,,
2459184.635532,13.990,0.094,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,17.533,16.031,,ASASSN-20OH,VVS,STD,,,,
2459184.635949,15.021,0.077,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,16.648,15.144,,ASASSN-20OH,VVS,STD,,,,
2459184.636331,14.938,0.067,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.482,Z,16.654,15.147,,ASASSN-20OH,VVS,STD,,,,
2459184.636846,14.632,0.050,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.092,15.570,,ASASSN-20OH,VVS,STD,,,,
2459184.637402,14.648,0.048,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.481,Z,17.097,15.572,,ASASSN-20OH,VVS,STD,,,,
2459184.637917,13.875,0.029,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.480,Z,16.449,14.989,,ASASSN-20OH,VVS,STD,,,,
2459184.638299,13.867,0.031,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.479,Z,16.479,15.009,,ASASSN-20OH,VVS,STD,,,,
2459185.632280,14.272,0.108,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.485,Z,17.533,16.046,,ASASSN-20OH,VVS,STD,,,,
2459185.632674,13.975,0.088,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,17.536,16.026,,ASASSN-20OH,VVS,STD,,,,
2459185.633090,14.986,0.065,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,16.653,15.136,,ASASSN-20OH,VVS,STD,,,,
2459185.633484,14.870,0.061,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,16.658,15.132,,ASASSN-20OH,VVS,STD,,,,
2459185.633987,14.676,0.054,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.084,15.571,,ASASSN-20OH,VVS,STD,,,,
2459185.634554,14.648,0.052,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.481,Z,17.119,15.573,,ASASSN-20OH,VVS,STD,,,,
2459185.635058,13.912,0.030,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.480,Z,16.465,15.001,,ASASSN-20OH,VVS,STD,,,,
2459185.635440,13.938,0.030,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.479,Z,16.480,15.003,,ASASSN-20OH,VVS,STD,,,,
2459186.042,14.8,,,Vis.,BNK,,145,155,X25746AGS,,,,Z,,,,ASASSN-20OH,AAVSO,STD,,,,
2459186.30,14.96,0.05,,V,MLF,,4UCAC-106-004665,,,,0,,Z,12.44,,,ASASSN-20OH,,STD,,,,
2459186.30,14.26,0.05,,I,MLF,,4UCAC-106-004665,,,,0,,Z,11.87,,,ASASSN-20OH,,STD,,,,
2459186.30,14.05,0.04,,R,MLF,,4UCAC-106-004665,,,,0,,Z,12.2,,,ASASSN-20OH,,STD,,,,
2459186.629491,14.112,0.103,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.485,Z,17.599,16.098,,ASASSN-20OH,VVS,STD,,,,
2459186.629884,14.219,0.115,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,17.602,16.101,,ASASSN-20OH,VVS,STD,,,,
2459186.630301,14.793,0.057,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,16.722,15.216,,ASASSN-20OH,VVS,STD,,,,
2459186.630683,14.853,0.055,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,16.725,15.206,,ASASSN-20OH,VVS,STD,,,,
2459186.631198,14.791,0.054,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.166,15.626,,ASASSN-20OH,VVS,STD,,,,
2459186.631753,14.685,0.049,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.481,Z,17.167,15.649,,ASASSN-20OH,VVS,STD,,,,
2459186.632269,14.060,0.033,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.480,Z,16.522,15.067,,ASASSN-20OH,VVS,STD,,,,
2459186.632650,14.035,0.032,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.479,Z,16.514,15.045,,ASASSN-20OH,VVS,STD,,,,
2459187.15064,14.398,0.444,,B,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.193,Z,,13.474,,ASASSN-20OH,AAVSO,STD,,,,
2459187.15416,14.688,0.392,,V,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.195,Z,,12.856,,ASASSN-20OH,AAVSO,STD,,,,
2459187.15656,13.958,0.459,,R,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.197,Z,,12.326,,ASASSN-20OH,AAVSO,STD,,,,
2459187.15898,14.254,0.229,,I,PJAD,,ENSEMBLE,131,X25764ALW,,1,1.200,Z,,12.151,,ASASSN-20OH,AAVSO,STD,,,,
2459187.626713,14.249,0.117,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.485,Z,17.601,16.101,,ASASSN-20OH,VVS,STD,,,,
2459187.627106,14.438,0.136,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,17.595,16.096,,ASASSN-20OH,VVS,STD,,,,
2459187.627523,14.957,0.054,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,16.690,15.195,,ASASSN-20OH,VVS,STD,,,,
2459187.627917,14.963,0.059,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,16.715,15.196,,ASASSN-20OH,VVS,STD,,,,
2459187.628420,14.748,0.055,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.170,15.630,,ASASSN-20OH,VVS,STD,,,,
2459187.628976,14.696,0.051,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.481,Z,17.168,15.633,,ASASSN-20OH,VVS,STD,,,,
2459187.629479,14.175,0.035,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.480,Z,16.522,15.062,,ASASSN-20OH,VVS,STD,,,,
2459187.629873,14.158,0.035,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.480,Z,16.526,15.071,,ASASSN-20OH,VVS,STD,,,,
2459188.623935,14.403,0.117,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.485,Z,17.553,16.053,,ASASSN-20OH,VVS,STD,,,,
2459188.624329,14.609,0.138,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,17.556,16.052,,ASASSN-20OH,VVS,STD,,,,
2459188.624745,15.012,0.051,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,16.649,15.167,,ASASSN-20OH,VVS,STD,,,,
2459188.625127,15.018,0.052,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,16.645,15.162,,ASASSN-20OH,VVS,STD,,,,
2459188.625642,14.792,0.037,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.095,15.564,,ASASSN-20OH,VVS,STD,,,,
2459188.626198,14.717,0.036,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.481,Z,17.101,15.572,,ASASSN-20OH,VVS,STD,,,,
2459188.626701,14.266,0.032,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.480,Z,16.468,15.014,,ASASSN-20OH,VVS,STD,,,,
2459188.627095,14.293,0.033,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.480,Z,16.467,15.025,,ASASSN-20OH,VVS,STD,,,,
2459189.621192,14.616,0.145,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.485,Z,17.531,16.017,,ASASSN-20OH,VVS,STD,,,,
2459189.621574,14.926,0.184,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,17.514,15.994,,ASASSN-20OH,VVS,STD,,,,
2459189.622002,15.226,0.055,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.484,Z,16.620,15.105,,ASASSN-20OH,VVS,STD,,,,
2459189.622384,15.228,0.061,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,16.631,15.116,,ASASSN-20OH,VVS,STD,,,,
2459189.622899,15.003,0.048,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.080,15.556,,ASASSN-20OH,VVS,STD,,,,
2459189.623455,14.986,0.047,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.481,Z,17.073,15.530,,ASASSN-20OH,VVS,STD,,,,
2459189.623958,14.455,0.037,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.480,Z,16.420,14.997,,ASASSN-20OH,VVS,STD,,,,
2459189.624352,14.400,0.033,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.480,Z,16.429,14.969,,ASASSN-20OH,VVS,STD,,,,
2459190.618391,14.652,0.142,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.485,Z,17.603,16.098,,ASASSN-20OH,VVS,STD,,,,
2459190.618785,14.760,0.173,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,17.606,16.097,,ASASSN-20OH,VVS,STD,,,,
2459190.619201,15.300,0.066,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.484,Z,16.701,15.189,,ASASSN-20OH,VVS,STD,,,,
2459190.619583,15.302,0.065,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,16.697,15.202,,ASASSN-20OH,VVS,STD,,,,
2459190.620098,15.011,0.048,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.148,15.611,,ASASSN-20OH,VVS,STD,,,,
2459190.620654,15.104,0.053,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.481,Z,17.164,15.633,,ASASSN-20OH,VVS,STD,,,,
2459190.621157,14.533,0.043,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.480,Z,16.537,15.081,,ASASSN-20OH,VVS,STD,,,,
2459190.621551,14.491,0.038,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.480,Z,16.537,15.061,,ASASSN-20OH,VVS,STD,,,,
2459191.208,15.3,,,Vis.,BNK,,150,,X25746AGS,,,,Z,,,,ASASSN-20OH,AAVSO,STD,,,,
2459191.33,15.44,0.06,,V,MLF,,4UCAC-106-004665,,,,0,,Z,12.44,,,ASASSN-20OH,,STD,,,,
2459191.33,15.23,0.06,,I,MLF,,4UCAC-106-004665,,,,0,,Z,11.87,,,ASASSN-20OH,,STD,,,,
2459191.33,14.67,0.05,,R,MLF,,4UCAC-106-004665,,,,0,,Z,12.2,,,ASASSN-20OH,,STD,,,,
2459191.615671,14.857,0.188,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.485,Z,17.599,16.099,,ASASSN-20OH,VVS,STD,,,,
2459191.616065,14.680,0.167,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,17.581,16.083,,ASASSN-20OH,VVS,STD,,,,
2459191.616481,15.317,0.065,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.484,Z,16.705,15.176,,ASASSN-20OH,VVS,STD,,,,
2459191.616863,15.365,0.066,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,16.704,15.193,,ASASSN-20OH,VVS,STD,,,,
2459191.617378,15.056,0.052,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.161,15.620,,ASASSN-20OH,VVS,STD,,,,
2459191.617934,15.054,0.052,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.481,Z,17.148,15.610,,ASASSN-20OH,VVS,STD,,,,
2459191.618438,14.708,0.047,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.480,Z,16.507,15.058,,ASASSN-20OH,VVS,STD,,,,
2459191.618831,14.674,0.044,,R,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.227  K =  8.701,0,1.480,Z,16.507,15.038,,ASASSN-20OH,VVS,STD,,,,
2459192.612905,14.710,0.155,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.485,Z,17.613,16.119,,ASASSN-20OH,VVS,STD,,,,
2459192.613287,14.724,0.163,,I,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C =  9.893  K =  7.798,0,1.484,Z,17.605,16.091,,ASASSN-20OH,VVS,STD,,,,
2459192.613704,15.259,0.064,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.484,Z,16.675,15.166,,ASASSN-20OH,VVS,STD,,,,
2459192.614097,15.309,0.066,,V,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 10.582  K =  9.676,0,1.483,Z,16.705,15.170,,ASASSN-20OH,VVS,STD,,,,
2459192.614601,15.091,0.054,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.482,Z,17.173,15.640,,ASASSN-20OH,VVS,STD,,,,
2459192.615156,15.003,0.050,,B,HMB,,UCAC4 107-004606,UCAC4 107-004508,X25747EZ,STANDARD MAG: C = 11.032  K =  9.913,0,1.481,Z,17.181,15.644,,ASASSN-20OH,VVS,STD,,,,
