HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458818.91414,2019-12-01.4104043,bt,1.66,16.716,16.422,0.167,0.980,0.150,g
2458818.91535,2019-12-01.4116239,bt,1.61,16.756,16.539,0.179,0.880,0.144,g
2458818.91658,2019-12-01.4128420,bt,1.59,16.758,16.405,0.158,0.995,0.144,g
2458819.81979,2019-12-02.3160369,bt,1.50,17.343,16.362,0.089,1.036,0.084,g
2458819.82101,2019-12-02.3172561,bt,1.54,17.421,16.336,0.081,1.060,0.078,g
2458819.82222,2019-12-02.3184730,bt,1.53,17.366,16.357,0.086,1.040,0.082,g
2458820.90681,2019-12-03.4030429,bt,1.57,17.300,16.303,0.087,1.093,0.087,g
2458820.90804,2019-12-03.4042644,bt,1.55,17.220,16.341,0.097,1.056,0.094,g
2458820.90926,2019-12-03.4054848,bt,1.52,17.239,16.565,0.118,0.859,0.092,g
2458821.96299,2019-12-04.4592106,bD,1.45,17.557,16.508,0.083,0.905,0.069,g
2458825.00382,2019-12-07.4999916,bD,1.47,17.063,16.312,0.110,1.085,0.109,g
2458825.04694,2019-12-07.5431082,bD,1.45,17.527,16.481,0.084,0.928,0.071,g
2458825.97569,2019-12-08.4718503,bt,1.61,17.249,16.458,0.106,0.948,0.092,g
2458825.97689,2019-12-08.4730621,bt,1.62,17.153,16.726,0.148,0.740,0.100,g
2458825.97811,2019-12-08.4742804,bt,1.62,17.154,16.631,0.135,0.808,0.100,g
2458838.07799,2019-12-20.5741251,bD,1.53,16.243,16.005,0.176,1.438,0.231,g
2458838.07928,2019-12-20.5754092,bD,1.58,16.603,>16.603,99.990,0.573,0.166,g
2458838.08055,2019-12-20.5766829,bD,1.57,16.525,>16.525,99.990,0.576,0.178,g
2458840.71754,2019-12-23.2136891,bt,1.50,17.025,16.433,0.127,0.970,0.113,g
2458840.71875,2019-12-23.2148996,bt,1.51,16.962,16.361,0.126,1.037,0.119,g
2458840.71997,2019-12-23.2161217,bt,1.58,16.961,16.356,0.125,1.042,0.119,g
2458842.00075,2019-12-24.4969039,bD,1.46,17.564,16.419,0.076,0.983,0.069,g
2458842.00329,2019-12-24.4994488,bD,1.53,17.500,16.515,0.088,0.900,0.073,g
2458845.00325,2019-12-27.4994422,bD,1.60,17.585,16.718,0.098,0.747,0.067,g
2458845.00452,2019-12-27.5007172,bD,1.59,17.570,16.849,0.113,0.661,0.068,g
2458845.00580,2019-12-27.5019902,bD,1.59,17.670,16.649,0.085,0.795,0.062,g
2458847.84917,2019-12-30.3454011,bt,1.55,17.361,16.460,0.095,0.947,0.083,g
2458847.85038,2019-12-30.3466273,bt,1.65,17.245,16.274,0.089,1.124,0.092,g
2458847.85162,2019-12-30.3478591,bt,1.65,17.366,16.368,0.087,1.029,0.082,g
2458848.81866,2019-12-31.3149229,bD,2.26,17.076,15.896,0.074,1.591,0.108,g
2458848.81995,2019-12-31.3162020,bD,2.36,17.142,15.793,0.063,1.749,0.102,g
2458848.82123,2019-12-31.3174844,bD,2.35,17.031,15.951,0.081,1.512,0.112,g
2458849.85060,2020-01-01.3468675,bt,1.54,17.350,16.456,0.096,0.950,0.083,g
2458849.85184,2020-01-01.3481158,bt,1.51,17.308,16.412,0.096,0.989,0.087,g
2458849.85306,2020-01-01.3493318,bt,1.51,17.360,16.413,0.091,0.988,0.083,g
2458850.83936,2020-01-02.3356483,bt,1.65,17.314,16.372,0.092,1.025,0.086,g
2458850.84057,2020-01-02.3368601,bt,1.74,17.175,16.426,0.110,0.976,0.098,g
2458850.84179,2020-01-02.3380834,bt,1.59,17.064,16.464,0.126,0.943,0.109,g
2458853.81008,2020-01-05.3064244,bt,1.53,16.965,16.632,0.161,0.808,0.119,g
2458853.81130,2020-01-05.3076483,bt,1.58,16.953,16.328,0.123,1.069,0.120,g
2458853.81251,2020-01-05.3088680,bt,1.58,16.984,16.683,0.166,0.771,0.117,g
2458854.77703,2020-01-06.2734043,bt,1.46,16.578,>16.578,99.990,0.807,0.170,g
2458854.77826,2020-01-06.2746334,bt,1.47,16.744,16.708,0.212,0.753,0.146,g
2458856.84385,2020-01-08.3402870,bt,1.49,16.299,>16.299,99.990,0.745,0.219,g
2458856.84508,2020-01-08.3415079,bt,1.50,16.230,>16.230,99.990,0.690,0.234,g
2458856.84630,2020-01-08.3427266,bt,1.56,16.318,16.143,0.187,1.267,0.216,g
2458857.93435,2020-01-09.4308129,bD,2.15,16.120,15.838,0.169,1.678,0.259,g
2458857.93564,2020-01-09.4320974,bD,2.37,16.067,>16.067,99.990,1.015,0.272,g
2458857.93691,2020-01-09.4333747,bD,2.34,15.961,>15.961,99.990,1.416,0.300,g
2458858.86978,2020-01-10.3662656,bt,1.58,15.877,>15.877,99.990,0.743,0.324,g
2458858.87100,2020-01-10.3674848,bt,1.50,15.862,>15.862,99.990,0.481,0.328,g
2458858.87222,2020-01-10.3687070,bt,1.61,15.693,>15.693,99.990,0.151,0.384,g
2458861.59848,2020-01-13.0950479,bt,1.48,17.341,16.437,0.095,0.966,0.084,g
2458861.59970,2020-01-13.0962680,bt,1.49,17.381,16.540,0.101,0.879,0.081,g
2458861.60093,2020-01-13.0974937,bt,1.52,17.282,16.390,0.096,1.009,0.089,g
2458866.60775,2020-01-18.1044936,bt,1.58,17.376,16.424,0.091,0.979,0.082,g
2458866.60896,2020-01-18.1057092,bt,1.60,17.271,16.580,0.116,0.847,0.090,g
2458866.61018,2020-01-18.1069215,bt,1.54,17.370,16.508,0.099,0.905,0.082,g
2458903.84636,2020-02-24.3450568,bD,1.50,17.555,16.837,0.113,0.669,0.069,g
2458903.84762,2020-02-24.3463290,bD,1.43,17.502,16.446,0.083,0.959,0.073,g
2458903.84889,2020-02-24.3475944,bD,1.47,17.514,16.788,0.112,0.699,0.072,g
2458904.76968,2020-02-25.2684393,bt,1.78,17.278,16.321,0.091,1.076,0.089,g
2458904.77091,2020-02-25.2696658,bt,1.70,17.129,16.419,0.114,0.983,0.102,g
2458904.77213,2020-02-25.2708891,bt,1.67,17.070,16.521,0.132,0.895,0.108,g
2458905.62493,2020-02-26.1237435,bt,1.53,17.298,16.321,0.089,1.076,0.088,g
2458905.62615,2020-02-26.1249643,bt,1.52,17.365,16.488,0.098,0.923,0.082,g
2458905.62737,2020-02-26.1261784,bt,1.53,17.290,16.474,0.103,0.934,0.088,g
2458906.67946,2020-02-27.1783436,bt,1.46,17.271,16.518,0.109,0.897,0.090,g
2458906.68068,2020-02-27.1795590,bt,1.48,17.296,16.566,0.112,0.858,0.088,g
2458906.68190,2020-02-27.1807809,bt,1.50,17.293,16.474,0.103,0.935,0.088,g
2458907.71598,2020-02-28.2149246,bt,1.50,15.891,>15.891,99.990,0.465,0.320,g
2458907.71720,2020-02-28.2161467,bt,1.49,15.889,>15.889,99.990,0.821,0.320,g
2458907.71841,2020-02-28.2173626,bt,1.51,15.113,>15.113,99.990,1.488,0.655,g
2458911.83561,2020-03-03.3348324,bD,1.47,16.826,16.759,0.206,0.719,0.135,g
2458911.83688,2020-03-03.3361049,bD,1.49,16.877,16.736,0.193,0.734,0.129,g
2458911.83816,2020-03-03.3373821,bD,1.41,17.100,16.387,0.114,1.012,0.105,g
2458914.63051,2020-03-06.1299167,bt,1.48,14.965,>14.965,99.990,2.801,0.750,g
2458914.63172,2020-03-06.1311315,bt,1.48,15.048,>15.048,99.990,0.789,0.695,g
2458914.63294,2020-03-06.1323488,bt,1.45,14.854,>14.854,99.990,0.651,0.831,g
2458918.81353,2020-03-10.3132250,bD,1.57,16.192,>16.192,99.990,0.954,0.242,g
2458918.81482,2020-03-10.3145105,bD,1.50,16.181,>16.181,99.990,0.497,0.245,g
2458919.79422,2020-03-11.2939754,bD,1.44,16.473,>16.473,99.990,0.785,0.187,g
2458919.79680,2020-03-11.2965658,bD,1.50,16.563,16.494,0.206,0.917,0.172,g
2458920.68137,2020-03-12.1811839,bt,2.36,16.132,15.842,0.168,1.672,0.256,g
2458920.68258,2020-03-12.1824033,bt,2.00,16.368,16.262,0.199,1.135,0.206,g
2458920.68380,2020-03-12.1836214,bt,1.98,16.453,>16.453,99.990,0.703,0.191,g
2458922.82558,2020-03-14.3255479,bD,1.56,15.413,>15.413,99.990,0.317,0.496,g
2458922.82686,2020-03-14.3268333,bD,1.61,16.956,16.521,0.147,0.895,0.120,g
2458922.82815,2020-03-14.3281214,bD,1.64,16.748,16.702,0.210,0.757,0.145,g
2458929.77587,2020-03-21.2763090,bD,1.42,17.536,16.685,0.100,0.769,0.070,g
2458929.77715,2020-03-21.2775952,bD,1.48,17.575,16.541,0.084,0.879,0.068,g
2458929.77844,2020-03-21.2788851,bD,1.45,17.435,16.734,0.115,0.735,0.077,g
2458941.73619,2020-04-02.2374194,bD,1.51,16.712,16.376,0.161,1.022,0.150,g
2458941.73747,2020-04-02.2387078,bD,1.52,16.838,16.519,0.163,0.896,0.134,g
2458941.73876,2020-04-02.2399967,bD,1.46,16.936,16.504,0.147,0.909,0.122,g
2458958.61921,2020-04-19.1214732,bt,1.65,16.846,16.369,0.141,1.030,0.133,g
2458958.62042,2020-04-19.1226949,bt,1.60,17.019,16.484,0.134,0.926,0.113,g
2458958.62165,2020-04-19.1239229,bt,1.58,16.912,16.633,0.169,0.807,0.125,g
2458961.61696,2020-04-22.1193946,bt,1.54,17.130,16.490,0.121,0.921,0.102,g
2458961.61819,2020-04-22.1206216,bt,1.47,17.073,16.219,0.100,1.182,0.108,g
2458961.61941,2020-04-22.1218347,bt,1.50,17.128,16.561,0.130,0.863,0.102,g
2458963.61908,2020-04-24.1216146,bt,2.33,99.990,99.990,99.990,99.990,99.990,g
2458963.62031,2020-04-24.1228401,bt,2.30,99.990,99.990,99.990,99.990,99.990,g
2458965.61145,2020-04-26.1140912,bt,2.15,16.688,16.087,0.126,1.335,0.154,g
2458965.61266,2020-04-26.1153026,bt,2.13,16.784,16.001,0.106,1.445,0.141,g
2458965.61388,2020-04-26.1165185,bt,2.15,16.786,16.236,0.132,1.163,0.140,g
2458967.60125,2020-04-28.1039888,bt,2.47,99.990,99.990,99.990,99.990,99.990,g
2458967.60248,2020-04-28.1052165,bt,2.46,99.990,99.990,99.990,99.990,99.990,g
2458968.60551,2020-04-29.1082973,bt,2.05,15.748,15.649,0.200,1.997,0.365,g
2459059.12517,2020-07-28.6281784,bD,1.51,16.079,15.863,0.180,1.640,0.269,g
2459059.12646,2020-07-28.6294707,bD,1.62,15.946,>15.946,99.990,0.887,0.304,g
2459060.12496,2020-07-29.6279175,bD,1.56,16.159,>16.159,99.990,0.603,0.250,g
2459060.12624,2020-07-29.6292049,bD,1.48,16.151,16.124,0.214,1.289,0.252,g
2459061.12061,2020-07-30.6235251,bD,1.49,16.833,16.697,0.194,0.761,0.134,g
2459061.12189,2020-07-30.6248101,bD,1.48,16.754,16.592,0.189,0.838,0.144,g
2459061.12321,2020-07-30.6261292,bD,1.45,16.406,16.268,0.193,1.129,0.199,g
2459063.11597,2020-08-01.6187922,bD,1.47,17.149,16.480,0.118,0.929,0.100,g
2459063.11724,2020-08-01.6200686,bD,1.45,17.069,16.652,0.149,0.793,0.108,g
2459063.11852,2020-08-01.6213436,bD,1.46,17.130,16.422,0.114,0.981,0.102,g
2459065.96553,2020-08-04.4682232,bt,1.55,15.680,>15.680,99.990,0.498,0.388,g
2459065.96675,2020-08-04.4694421,bt,1.57,15.403,>15.403,99.990,0.317,0.501,g
2459065.96797,2020-08-04.4706570,bt,1.54,15.515,>15.515,99.990,-0.693,0.452,g
2459067.96051,2020-08-06.4631006,bt,1.50,16.244,>16.244,99.990,0.650,0.231,g
2459067.96172,2020-08-06.4643149,bt,1.51,15.968,>15.968,99.990,0.487,0.298,g
2459067.96294,2020-08-06.4655312,bt,1.50,16.054,>16.054,99.990,-0.069,0.275,g
2459069.95554,2020-08-08.4580248,bt,1.51,16.388,>16.388,99.990,0.436,0.202,g
2459069.95675,2020-08-08.4592420,bt,1.47,16.415,>16.415,99.990,0.629,0.197,g
2459069.95798,2020-08-08.4604625,bt,1.48,16.492,16.276,0.180,1.121,0.184,g
2459071.96167,2020-08-10.4640422,bt,1.49,16.620,15.960,0.119,1.499,0.163,g
2459071.96289,2020-08-10.4652585,bt,1.50,16.620,>16.620,99.990,0.804,0.163,g
2459071.96410,2020-08-10.4664725,bt,1.51,16.402,16.110,0.167,1.306,0.200,g
2459079.07881,2020-08-17.5807864,bD,1.47,17.579,16.561,0.086,0.862,0.068,g
2459079.08005,2020-08-17.5820304,bD,1.47,17.486,16.394,0.080,1.005,0.074,g
2459079.08129,2020-08-17.5832710,bD,1.51,17.537,16.367,0.074,1.031,0.070,g
2459084.06124,2020-08-22.5629245,bD,1.49,17.452,16.540,0.094,0.879,0.076,g
2459084.06249,2020-08-22.5641618,bD,1.51,17.381,16.483,0.096,0.926,0.081,g
2459084.06373,2020-08-22.5654024,bD,1.49,17.441,16.485,0.091,0.924,0.077,g
2459086.07674,2020-08-24.5782910,bD,1.76,16.395,16.298,0.200,1.099,0.201,g
2459086.07798,2020-08-24.5795280,bD,1.71,16.966,>16.966,99.990,0.580,0.119,g
2459086.07922,2020-08-24.5807707,bD,1.77,16.901,>16.901,99.990,0.547,0.126,g
2459089.06726,2020-08-27.5686201,bD,1.47,17.648,16.705,0.092,0.756,0.063,g
2459089.06850,2020-08-27.5698605,bD,1.48,17.519,16.597,0.094,0.833,0.071,g
2459089.06974,2020-08-27.5711025,bD,1.48,17.393,16.802,0.127,0.690,0.080,g
2459091.06252,2020-08-29.5637512,bD,1.48,17.517,16.477,0.084,0.932,0.072,g
2459091.06376,2020-08-29.5649943,bD,1.51,17.420,16.356,0.082,1.041,0.078,g
2459091.06500,2020-08-29.5662385,bD,1.47,17.424,16.617,0.104,0.819,0.078,g
2459094.03327,2020-09-01.5343133,bD,1.52,16.089,>16.089,99.990,0.688,0.266,g
2459094.03451,2020-09-01.5355472,bD,1.49,16.197,>16.197,99.990,0.556,0.241,g
2459094.03574,2020-09-01.5367877,bD,1.50,16.224,16.208,0.216,1.193,0.235,g
2459095.05267,2020-09-02.5536504,bD,1.54,16.224,16.201,0.215,1.201,0.235,g
2459095.05393,2020-09-02.5548991,bD,1.52,16.016,>16.016,99.990,1.007,0.285,g
2459095.05516,2020-09-02.5561353,bD,1.58,16.138,>16.138,99.990,0.958,0.255,g
2459096.03146,2020-09-03.5323653,bD,1.58,16.389,>16.389,99.990,0.686,0.202,g
2459096.03270,2020-09-03.5336127,bD,1.51,16.437,>16.437,99.990,0.366,0.193,g
2459096.03394,2020-09-03.5348533,bD,1.48,16.300,>16.300,99.990,0.655,0.219,g
2459098.02670,2020-09-05.5274770,bD,1.49,16.333,>16.333,99.990,0.716,0.213,g
2459098.02794,2020-09-05.5287196,bD,1.48,16.309,>16.309,99.990,0.769,0.218,g
2459098.02918,2020-09-05.5299604,bD,1.43,16.045,>16.045,99.990,0.710,0.277,g
2459102.03029,2020-09-09.5308030,bD,1.50,16.938,16.328,0.125,1.068,0.122,g
2459102.03153,2020-09-09.5320424,bD,1.45,17.054,16.418,0.122,0.984,0.110,g
2459102.03277,2020-09-09.5332806,bD,1.44,17.116,16.561,0.132,0.862,0.104,g
2459105.05626,2020-09-12.5565651,bD,1.49,17.380,16.764,0.124,0.716,0.081,g
2459105.05749,2020-09-12.5578057,bD,1.46,17.280,16.710,0.130,0.752,0.089,g
2459105.05873,2020-09-12.5590450,bD,1.47,17.382,16.548,0.102,0.872,0.081,g
2459109.01260,2020-09-16.5126449,bD,1.48,17.459,16.424,0.084,0.978,0.076,g
2459109.01384,2020-09-16.5138831,bD,1.43,17.468,16.600,0.098,0.832,0.075,g
2459109.01507,2020-09-16.5151210,bD,1.47,17.508,16.440,0.082,0.964,0.072,g
2459111.99992,2020-09-19.4997571,bD,1.60,16.582,>16.582,99.990,0.771,0.169,g
2459112.00115,2020-09-19.5009898,bD,1.53,16.208,>16.208,99.990,0.409,0.239,g
2459112.00239,2020-09-19.5022303,bD,1.49,15.733,>15.733,99.990,0.559,0.370,g
2459113.01156,2020-09-20.5113340,bD,1.49,16.311,>16.311,99.990,0.852,0.217,g
2459113.01279,2020-09-20.5125652,bD,1.57,16.712,>16.712,99.990,0.744,0.150,g
2459113.01403,2020-09-20.5138094,bD,1.53,16.502,16.407,0.201,0.994,0.182,g
2459113.98576,2020-09-21.4854623,bD,1.54,16.898,16.347,0.132,1.049,0.127,g
2459113.98700,2020-09-21.4867090,bD,1.51,17.228,16.444,0.106,0.960,0.093,g
2459113.98824,2020-09-21.4879509,bD,1.53,17.582,16.681,0.095,0.772,0.067,g
2459117.98478,2020-09-25.4842207,bD,1.63,17.446,16.383,0.082,1.016,0.076,g
2459117.98602,2020-09-25.4854611,bD,1.55,17.424,16.533,0.096,0.885,0.078,g
2459117.98726,2020-09-25.4867039,bD,1.58,17.471,16.324,0.076,1.073,0.075,g
2459121.04476,2020-09-28.5440013,bD,1.46,16.867,16.482,0.154,0.927,0.130,g
2459121.04600,2020-09-28.5452454,bD,1.52,16.899,16.551,0.159,0.870,0.126,g
2459121.04724,2020-09-28.5464873,bD,1.44,17.008,16.438,0.130,0.965,0.114,g
2459123.95394,2020-10-01.4529778,bD,1.48,16.115,>16.115,99.990,0.610,0.260,g
2459123.95518,2020-10-01.4542219,bD,1.43,16.066,>16.066,99.990,0.480,0.272,g
2459123.95642,2020-10-01.4554662,bD,1.49,16.124,>16.124,99.990,0.794,0.258,g
2459125.96983,2020-10-03.4687465,bD,1.60,16.233,>16.233,99.990,0.984,0.233,g
2459125.97109,2020-10-03.4699997,bD,1.67,16.240,>16.240,99.990,0.757,0.232,g
2459125.97233,2020-10-03.4712413,bD,1.57,16.369,16.321,0.210,1.075,0.206,g
2459127.95975,2020-10-05.4585372,bD,1.61,16.243,>16.243,99.990,0.601,0.231,g
2459127.96099,2020-10-05.4597769,bD,1.70,16.368,>16.368,99.990,0.752,0.206,g
2459127.96223,2020-10-05.4610164,bD,1.68,16.305,>16.305,99.990,0.970,0.218,g
2459132.05000,2020-10-09.5485296,bD,1.48,17.053,16.446,0.125,0.958,0.110,g
2459132.05124,2020-10-09.5497666,bD,1.45,17.048,16.471,0.129,0.937,0.110,g
2459132.05248,2020-10-09.5510094,bD,1.55,17.049,16.715,0.161,0.748,0.110,g
2459134.12667,2020-10-11.6250680,bD,1.49,17.349,16.680,0.118,0.773,0.083,g
2459134.12791,2020-10-11.6263030,bD,1.45,17.287,16.512,0.107,0.902,0.088,g
2459134.12914,2020-10-11.6275437,bD,1.46,17.339,16.865,0.142,0.652,0.084,g
2459135.94206,2020-10-13.4403417,bt,1.49,15.361,>15.361,99.990,-0.801,0.521,g
2459135.94327,2020-10-13.4415587,bt,1.45,15.346,>15.346,99.990,2.409,0.528,g
2459135.94449,2020-10-13.4427773,bt,1.47,15.241,>15.241,99.990,1.356,0.582,g
2459137.94128,2020-10-15.4394420,bD,2.08,17.376,16.471,0.095,0.937,0.081,g
2459137.94252,2020-10-15.4406804,bD,2.09,17.500,16.328,0.074,1.069,0.073,g
2459137.94376,2020-10-15.4419277,bD,2.09,17.464,16.475,0.088,0.933,0.075,g
2459139.85250,2020-10-17.3505493,bt,1.54,17.284,16.369,0.094,1.029,0.089,g
2459139.85370,2020-10-17.3517549,bt,1.58,17.250,16.208,0.084,1.194,0.092,g
2459139.85492,2020-10-17.3529719,bt,1.64,17.291,16.316,0.089,1.080,0.088,g
2459139.96295,2020-10-17.4609902,bt,1.53,17.277,16.539,0.111,0.880,0.089,g
2459139.96416,2020-10-17.4622120,bt,1.56,17.327,16.790,0.134,0.698,0.085,g
2459139.96539,2020-10-17.4634385,bt,1.56,17.438,16.542,0.096,0.877,0.077,g
2459143.05618,2020-10-20.5540508,bD,1.45,17.414,16.201,0.072,1.201,0.079,g
2459143.05743,2020-10-20.5552996,bD,1.46,17.458,16.618,0.101,0.818,0.076,g
2459143.05868,2020-10-20.5565473,bD,1.46,17.428,16.364,0.082,1.034,0.078,g
2459145.87190,2020-10-23.3696144,bt,1.59,17.320,16.454,0.099,0.952,0.086,g
2459145.87311,2020-10-23.3708263,bt,1.57,17.234,16.253,0.089,1.145,0.093,g
2459145.87433,2020-10-23.3720445,bt,1.54,17.280,16.420,0.099,0.982,0.089,g
2459147.77344,2020-10-25.2710474,bt,1.53,16.512,16.503,0.217,0.910,0.180,g
2459147.77466,2020-10-25.2722693,bt,1.46,16.474,16.402,0.205,0.998,0.187,g
2459156.05733,2020-11-02.5545276,bD,1.61,15.708,>15.708,99.990,0.896,0.378,g
2459156.05857,2020-11-02.5557723,bD,1.51,15.860,>15.860,99.990,1.578,0.329,g
2459156.05982,2020-11-02.5570164,bD,1.58,15.913,>15.913,99.990,1.008,0.313,g
2459158.88006,2020-11-05.3771185,bt,1.52,16.413,16.380,0.213,1.019,0.198,g
2459158.88127,2020-11-05.3783325,bt,1.47,16.463,>16.463,99.990,0.736,0.189,g
2459158.88249,2020-11-05.3795519,bt,1.50,16.548,16.147,0.152,1.263,0.175,g
2459159.90280,2020-11-06.3998253,bt,1.51,16.713,16.680,0.213,0.773,0.150,g
2459159.90403,2020-11-06.4010530,bt,1.45,16.900,16.567,0.162,0.857,0.126,g
2459159.90524,2020-11-06.4022711,bt,1.49,16.749,16.622,0.195,0.815,0.145,g
2459162.94814,2020-11-09.4450439,bt,1.50,14.620,>14.620,99.990,0.721,1.031,g
2459162.94936,2020-11-09.4462601,bt,1.48,14.706,>14.706,99.990,3.902,0.952,g
2459162.95058,2020-11-09.4474761,bt,1.47,13.968,>13.968,99.990,-0.538,1.878,g
2459164.87806,2020-11-11.3748784,bt,1.50,17.332,16.519,0.103,0.897,0.085,g
2459164.87929,2020-11-11.3761038,bt,1.52,17.340,16.456,0.097,0.950,0.084,g
2459164.88051,2020-11-11.3773326,bt,1.50,17.362,16.588,0.107,0.841,0.083,g
2459167.87182,2020-11-14.3685282,bD,1.61,17.332,16.381,0.091,1.017,0.085,g
2459167.87307,2020-11-14.3697733,bD,1.49,17.507,16.449,0.083,0.956,0.072,g
2459167.87431,2020-11-14.3710151,bD,1.59,17.393,16.420,0.089,0.982,0.080,g
2459172.83336,2020-11-19.3298997,bD,1.67,17.471,16.511,0.090,0.902,0.075,g
2459172.83460,2020-11-19.3311415,bD,1.74,17.406,16.547,0.099,0.873,0.079,g
2459173.83717,2020-11-20.3336743,bD,1.51,17.377,16.567,0.104,0.857,0.081,g
2459173.83841,2020-11-20.3349125,bD,1.50,17.453,16.494,0.090,0.918,0.076,g
2459173.83965,2020-11-20.3361541,bD,1.60,17.371,16.321,0.083,1.076,0.082,g
2459173.89800,2020-11-20.3945096,bD,2.12,17.424,16.388,0.084,1.011,0.078,g
2459173.89924,2020-11-20.3957511,bD,1.98,17.451,16.375,0.081,1.024,0.076,g
2459173.90049,2020-11-20.3970026,bD,1.96,17.401,16.569,0.102,0.856,0.080,g
2459179.06051,2020-11-25.5568822,bD,1.55,16.214,>16.214,99.990,1.055,0.237,g
2459179.06175,2020-11-25.5581240,bD,1.59,16.591,16.574,0.216,0.852,0.168,g
2459179.06299,2020-11-25.5593657,bD,1.55,16.883,16.393,0.140,1.006,0.128,g
2459179.97433,2020-11-26.4706774,bD,1.44,16.791,16.305,0.140,1.091,0.140,g
2459179.97558,2020-11-26.4719203,bD,1.41,16.837,>16.837,99.990,0.643,0.134,g
2459179.97682,2020-11-26.4731630,bD,1.46,16.816,16.335,0.141,1.062,0.136,g
2459182.03464,2020-11-28.5309398,bD,1.61,16.514,>16.514,99.990,0.679,0.180,g
2459182.03588,2020-11-28.5321815,bD,1.64,16.423,16.372,0.209,1.026,0.196,g
2459182.03712,2020-11-28.5334233,bD,1.64,16.576,16.435,0.193,0.968,0.170,g
2459186.04491,2020-12-02.5411510,bD,1.50,16.329,>16.329,99.990,0.998,0.214,g
2459186.04615,2020-12-02.5423928,bD,1.54,16.486,>16.486,99.990,0.584,0.185,g
2459186.04741,2020-12-02.5436359,bD,1.48,16.305,15.530,0.107,2.230,0.219,g
2459186.08308,2020-12-02.5793193,bD,1.47,16.314,>16.314,99.990,0.432,0.217,g
2459186.08434,2020-12-02.5805668,bD,1.54,16.425,16.346,0.204,1.051,0.196,g
2459186.08558,2020-12-02.5818098,bD,1.52,16.364,15.601,0.109,2.086,0.207,g
2459187.78719,2020-12-04.2834008,bD,1.45,17.344,16.365,0.089,1.033,0.084,g
2459187.78845,2020-12-04.2846504,bD,1.45,17.232,16.947,0.169,0.604,0.093,g
2459187.78969,2020-12-04.2858968,bD,1.50,17.286,16.675,0.125,0.776,0.089,g
2459187.87905,2020-12-04.3752513,bt,1.46,16.285,>16.285,99.990,1.039,0.223,g
2459187.88027,2020-12-04.3764694,bt,1.50,16.442,16.382,0.208,1.017,0.193,g
2459187.88149,2020-12-04.3776890,bt,1.47,16.260,>16.260,99.990,0.711,0.227,g
2459189.84791,2020-12-06.3440821,bD,1.46,17.528,16.555,0.089,0.866,0.071,g
2459189.84915,2020-12-06.3453275,bD,1.46,17.432,16.480,0.091,0.929,0.077,g
2459189.85039,2020-12-06.3465679,bD,1.46,17.504,16.677,0.102,0.775,0.072,g
2459191.92099,2020-12-08.4171405,bt,1.55,16.990,16.456,0.134,0.949,0.116,g
2459191.92223,2020-12-08.4183798,bt,1.53,17.093,16.481,0.125,0.928,0.106,g
2459191.92345,2020-12-08.4195982,bt,1.51,17.047,16.448,0.126,0.957,0.110,g
2459192.87702,2020-12-09.3731642,bt,1.50,17.176,16.505,0.118,0.907,0.098,g
2459192.87824,2020-12-09.3743886,bt,1.46,17.182,17.058,0.196,0.546,0.097,g
2459192.87946,2020-12-09.3756049,bt,1.48,17.077,16.300,0.107,1.097,0.107,g
2459193.79220,2020-12-10.2883412,bt,1.49,17.246,16.426,0.103,0.977,0.092,g
2459193.79343,2020-12-10.2895749,bt,1.46,99.990,99.990,99.990,99.990,99.990,g
2459193.79465,2020-12-10.2907946,bt,1.49,99.990,99.990,99.990,99.990,99.990,g
2459193.91712,2020-12-10.4132612,bt,1.44,17.199,16.501,0.115,0.912,0.096,g
2459193.91834,2020-12-10.4144935,bt,1.47,17.320,16.525,0.105,0.892,0.086,g
2459193.91957,2020-12-10.4157178,bt,1.46,17.290,16.530,0.109,0.887,0.088,g
2459195.79366,2020-12-12.2897839,bt,1.55,17.237,16.490,0.110,0.920,0.093,g
2459195.79488,2020-12-12.2910090,bt,1.49,17.276,16.394,0.097,1.005,0.089,g
2459195.79610,2020-12-12.2922262,bt,1.54,17.222,16.460,0.109,0.946,0.094,g
2459195.79732,2020-12-12.2934424,bt,1.52,17.351,16.649,0.115,0.795,0.083,g
2459195.79853,2020-12-12.2946609,bt,1.50,17.252,16.528,0.112,0.889,0.091,g
2459195.79976,2020-12-12.2958899,bt,1.48,17.286,16.417,0.098,0.985,0.089,g
2459198.83894,2020-12-15.3350724,bD,1.49,17.269,16.406,0.099,0.994,0.090,g
2459198.84019,2020-12-15.3363075,bD,1.46,17.527,16.381,0.076,1.017,0.071,g
2459198.84143,2020-12-15.3375515,bD,1.41,17.405,16.289,0.078,1.107,0.079,g
2459198.86555,2020-12-15.3616819,bD,1.50,17.231,16.554,0.117,0.868,0.093,g
2459198.86680,2020-12-15.3629263,bD,1.44,17.155,16.576,0.128,0.851,0.100,g
2459198.86805,2020-12-15.3641682,bD,1.43,17.204,16.636,0.130,0.805,0.095,g
2459203.91979,2020-12-20.4159244,bt,1.60,17.306,16.413,0.096,0.988,0.087,g
2459203.92104,2020-12-20.4171776,bt,1.62,17.280,16.444,0.101,0.961,0.089,g
2459203.92228,2020-12-20.4184134,bt,1.60,17.250,16.520,0.112,0.896,0.091,g
2459203.94658,2020-12-20.4427075,bt,1.60,17.300,16.614,0.116,0.821,0.087,g
