HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458718.91149,2019-08-23.4092953,bG,1.44,16.912,>16.912,99.990,0.148,0.125,g
2458718.91276,2019-08-23.4105622,bG,1.44,17.142,>17.142,99.990,0.278,0.101,g
2458718.91402,2019-08-23.4118271,bG,1.47,16.913,>16.913,99.990,0.091,0.125,g
2458719.68364,2019-08-24.1814528,bG,1.43,17.201,>17.201,99.990,0.203,0.096,g
2458719.68490,2019-08-24.1827167,bG,1.48,17.203,>17.203,99.990,0.193,0.095,g
2458719.68617,2019-08-24.1839812,bG,1.45,17.315,>17.315,99.990,0.247,0.086,g
2458719.82322,2019-08-24.3210402,bk,1.43,16.923,>16.923,99.990,0.181,0.124,g
2458719.86944,2019-08-24.3672570,bG,1.50,17.171,>17.171,99.990,0.437,0.098,g
2458719.87070,2019-08-24.3685178,bG,1.41,17.142,>17.142,99.990,0.168,0.101,g
2458719.87196,2019-08-24.3697798,bG,1.42,17.063,>17.063,99.990,0.169,0.109,g
2458720.90845,2019-08-25.4062909,bk,1.48,17.066,>17.066,99.990,0.017,0.108,g
2458720.90967,2019-08-25.4075055,bk,1.50,17.115,>17.115,99.990,0.144,0.104,g
2458720.91088,2019-08-25.4087206,bk,1.45,17.221,>17.221,99.990,0.019,0.094,g
2458721.84387,2019-08-26.3417246,bG,1.46,17.090,>17.090,99.990,0.113,0.106,g
2458721.84514,2019-08-26.3429954,bG,1.49,16.995,>16.995,99.990,0.205,0.116,g
2458721.84642,2019-08-26.3442707,bG,1.51,16.916,>16.916,99.990,0.253,0.124,g
2458724.83314,2019-08-29.3310528,bk,1.41,17.248,>17.248,99.990,0.141,0.092,g
2458724.83437,2019-08-29.3322719,bk,1.44,17.150,>17.150,99.990,0.081,0.100,g
2458724.83559,2019-08-29.3334922,bk,1.45,17.243,>17.243,99.990,0.232,0.092,g
2458726.88407,2019-08-31.3820138,bG,1.45,99.990,99.990,99.990,99.990,99.990,g
2458726.88536,2019-08-31.3833018,bG,1.43,99.990,99.990,99.990,99.990,99.990,g
2458726.88662,2019-08-31.3845680,bG,1.49,99.990,99.990,99.990,99.990,99.990,g
2458727.52205,2019-09-01.0200039,bo,1.42,17.323,>17.323,99.990,0.028,0.085,g
2458727.52326,2019-09-01.0212105,bo,1.44,17.404,>17.404,99.990,0.011,0.079,g
2458727.52446,2019-09-01.0224167,bo,1.41,17.395,>17.395,99.990,0.180,0.080,g
2458727.87671,2019-09-01.3746715,bG,1.45,99.990,99.990,99.990,99.990,99.990,g
2458727.87797,2019-09-01.3759322,bG,1.44,99.990,99.990,99.990,99.990,99.990,g
2458727.87924,2019-09-01.3771989,bG,1.45,99.990,99.990,99.990,99.990,99.990,g
2458728.63668,2019-09-02.1346542,bG,1.47,99.990,99.990,99.990,99.990,99.990,g
2458728.63796,2019-09-02.1359314,bG,1.40,99.990,99.990,99.990,99.990,99.990,g
2458728.63923,2019-09-02.1372070,bG,1.45,99.990,99.990,99.990,99.990,99.990,g
2458728.81695,2019-09-02.3149260,bG,1.39,99.990,99.990,99.990,99.990,99.990,g
2458728.81821,2019-09-02.3161905,bG,1.42,99.990,99.990,99.990,99.990,99.990,g
2458728.81948,2019-09-02.3174552,bG,1.49,99.990,99.990,99.990,99.990,99.990,g
2458729.68359,2019-09-03.1815972,bG,1.56,99.990,99.990,99.990,99.990,99.990,g
2458729.85057,2019-09-03.3485738,bG,1.50,15.634,>15.634,99.990,-0.420,0.405,g
2458729.85184,2019-09-03.3498380,bG,1.55,15.487,>15.487,99.990,1.435,0.464,g
2458729.85310,2019-09-03.3511030,bG,1.53,15.840,>15.840,99.990,0.245,0.335,g
2458730.66688,2019-09-04.1649009,bG,1.49,99.990,99.990,99.990,99.990,99.990,g
2458730.66814,2019-09-04.1661614,bG,1.49,17.330,>17.330,99.990,0.187,0.085,g
2458730.66941,2019-09-04.1674292,bG,1.52,17.301,>17.301,99.990,0.067,0.087,g
2458732.72099,2019-09-06.2190578,bG,1.54,99.990,99.990,99.990,99.990,99.990,g
2458732.72226,2019-09-06.2203210,bG,1.50,99.990,99.990,99.990,99.990,99.990,g
2458734.76187,2019-09-08.2599805,bG,1.43,16.933,>16.933,99.990,0.127,0.122,g
2458734.76315,2019-09-08.2612694,bG,1.49,16.872,>16.872,99.990,-0.285,0.129,g
2458734.76443,2019-09-08.2625430,bG,1.44,16.885,>16.885,99.990,0.120,0.128,g
2458738.69112,2019-09-12.1893370,bk,2.06,16.076,>16.076,99.990,0.408,0.270,g
2458738.69235,2019-09-12.1905630,bk,2.03,16.041,>16.041,99.990,0.269,0.278,g
2458738.90240,2019-09-12.4006199,bk,1.53,16.303,>16.303,99.990,0.043,0.219,g
2458738.90361,2019-09-12.4018355,bk,1.52,16.396,>16.396,99.990,0.365,0.201,g
2458738.90483,2019-09-12.4030501,bk,1.57,16.447,>16.447,99.990,-0.158,0.192,g
2458739.62828,2019-09-13.1265173,bG,1.65,14.801,>14.801,99.990,-1.643,0.873,g
2458739.89902,2019-09-13.3972678,bk,1.50,16.085,>16.085,99.990,-0.145,0.267,g
2458739.90026,2019-09-13.3985061,bk,1.40,16.049,>16.049,99.990,0.078,0.276,g
2458739.90148,2019-09-13.3997265,bk,1.43,16.066,>16.066,99.990,-0.117,0.272,g
2458740.75201,2019-09-14.2502839,bk,1.45,15.825,>15.825,99.990,0.271,0.340,g
2458740.75322,2019-09-14.2514971,bk,1.51,15.931,>15.931,99.990,0.925,0.308,g
2458740.75445,2019-09-14.2527196,bk,1.55,15.878,>15.878,99.990,0.223,0.324,g
2458741.61030,2019-09-15.1085924,bk,1.51,16.069,>16.069,99.990,-0.262,0.271,g
2458741.61152,2019-09-15.1098092,bk,1.50,16.180,>16.180,99.990,-0.610,0.245,g
2458741.61274,2019-09-15.1110285,bk,1.55,16.030,>16.030,99.990,0.015,0.281,g
2458741.82233,2019-09-15.3206295,bk,1.46,16.121,>16.121,99.990,-0.498,0.259,g
2458741.82355,2019-09-15.3218438,bk,1.49,16.168,>16.168,99.990,-0.287,0.248,g
2458741.82477,2019-09-15.3230700,bk,1.48,16.149,>16.149,99.990,0.451,0.252,g
2458742.71128,2019-09-16.2095969,bk,1.51,16.144,>16.144,99.990,-0.225,0.253,g
2458742.71250,2019-09-16.2108215,bk,1.49,16.142,>16.142,99.990,0.474,0.254,g
2458742.71373,2019-09-16.2120493,bk,1.53,16.189,>16.189,99.990,-0.229,0.243,g
2458743.61547,2019-09-17.1138184,bo,1.42,16.101,>16.101,99.990,0.410,0.264,g
2458743.61669,2019-09-17.1150314,bo,1.48,16.242,>16.242,99.990,0.074,0.231,g
2458744.60099,2019-09-18.0993788,bo,1.53,16.293,>16.293,99.990,0.047,0.221,g
2458744.60220,2019-09-18.1005865,bo,1.48,16.191,>16.191,99.990,-0.151,0.242,g
2458744.60342,2019-09-18.1017928,bo,1.47,16.398,>16.398,99.990,0.195,0.200,g
2458744.83654,2019-09-18.3349248,bk,1.42,16.446,>16.446,99.990,0.210,0.192,g
2458744.83775,2019-09-18.3361439,bk,1.40,16.494,>16.494,99.990,0.182,0.183,g
2458744.83897,2019-09-18.3373586,bk,1.48,16.468,>16.468,99.990,0.300,0.188,g
2458745.83725,2019-09-19.3356598,bG,1.50,16.529,>16.529,99.990,-0.128,0.178,g
2458745.83850,2019-09-19.3369214,bG,1.49,16.556,>16.556,99.990,0.159,0.173,g
2458745.83977,2019-09-19.3381839,bG,1.50,16.663,>16.663,99.990,0.159,0.157,g
2458746.65216,2019-09-20.1505950,bk,1.47,17.381,>17.381,99.990,-0.060,0.081,g
2458746.65336,2019-09-20.1518096,bk,1.46,17.277,>17.277,99.990,0.139,0.089,g
2458746.65458,2019-09-20.1530226,bk,1.44,17.160,>17.160,99.990,0.109,0.099,g
2458746.86704,2019-09-20.3654906,bk,1.47,16.739,>16.739,99.990,-0.148,0.146,g
2458746.86826,2019-09-20.3667091,bk,1.42,16.759,>16.759,99.990,0.385,0.144,g
2458746.86949,2019-09-20.3679354,bk,1.48,16.837,>16.837,99.990,0.383,0.134,g
2458747.39430,2019-09-20.8927619,bo,1.48,16.755,>16.755,99.990,0.136,0.144,g
2458747.39552,2019-09-20.8939868,bo,1.50,16.848,>16.848,99.990,0.049,0.132,g
2458747.39673,2019-09-20.8951905,bo,1.49,16.807,>16.807,99.990,-0.174,0.138,g
2458747.69404,2019-09-21.1925060,bG,1.46,17.192,>17.192,99.990,-0.009,0.096,g
2458747.69531,2019-09-21.1937736,bG,1.46,17.188,>17.188,99.990,0.051,0.097,g
2458747.69657,2019-09-21.1950365,bG,1.47,17.240,>17.240,99.990,0.162,0.092,g
2458747.86519,2019-09-21.3636659,bG,1.47,16.937,>16.937,99.990,0.077,0.122,g
2458747.86774,2019-09-21.3662131,bG,1.52,16.724,>16.724,99.990,0.358,0.148,g
2458747.88196,2019-09-21.3804365,bk,1.44,16.694,>16.694,99.990,0.245,0.153,g
2458747.88317,2019-09-21.3816581,bk,1.46,16.898,>16.898,99.990,-0.168,0.126,g
2458747.88440,2019-09-21.3828877,bk,1.47,16.809,>16.809,99.990,0.170,0.137,g
2458748.68266,2019-09-22.1811567,bk,1.53,17.248,>17.248,99.990,-0.123,0.092,g
2458748.68387,2019-09-22.1823737,bk,1.48,17.359,>17.359,99.990,0.226,0.083,g
2458748.68509,2019-09-22.1835918,bk,1.46,17.160,>17.160,99.990,-0.037,0.099,g
2458748.85753,2019-09-22.3560337,bG,1.47,17.049,>17.049,99.990,0.011,0.110,g
2458748.85885,2019-09-22.3573540,bG,1.49,16.918,>16.918,99.990,0.019,0.124,g
2458748.86013,2019-09-22.3586342,bG,1.52,16.954,>16.954,99.990,0.124,0.120,g
2458749.78914,2019-09-23.2876707,bG,1.47,17.153,>17.153,99.990,0.191,0.100,g
2458749.79042,2019-09-23.2889553,bG,1.48,17.214,>17.214,99.990,0.093,0.095,g
2458749.87507,2019-09-23.3736099,bk,1.47,17.090,>17.090,99.990,0.094,0.106,g
2458750.85857,2019-09-24.3571388,bG,1.46,17.326,>17.326,99.990,0.017,0.085,g
2458750.85985,2019-09-24.3584128,bG,1.45,17.397,>17.397,99.990,-0.054,0.080,g
2458750.86111,2019-09-24.3596755,bG,1.50,17.260,>17.260,99.990,0.251,0.091,g
2458751.66755,2019-09-25.1661519,bG,1.76,17.128,>17.128,99.990,0.107,0.102,g
2458751.83940,2019-09-25.3380052,bG,1.48,17.232,>17.232,99.990,0.086,0.093,g
2458751.84066,2019-09-25.3392684,bG,1.49,17.171,>17.171,99.990,0.137,0.098,g
2458751.84193,2019-09-25.3405331,bG,1.44,17.256,>17.256,99.990,0.180,0.091,g
2458753.78930,2019-09-27.2879621,bG,1.50,17.266,>17.266,99.990,0.237,0.090,g
2458753.79057,2019-09-27.2892384,bG,1.47,17.345,>17.345,99.990,0.107,0.084,g
2458753.79183,2019-09-27.2904961,bG,1.51,17.272,>17.272,99.990,0.236,0.090,g
2458754.80618,2019-09-28.3048898,bk,1.38,17.019,>17.019,99.990,0.188,0.113,g
2458754.80740,2019-09-28.3061027,bk,1.42,17.169,>17.169,99.990,0.197,0.099,g
2458754.80862,2019-09-28.3073187,bk,1.47,17.164,>17.164,99.990,0.128,0.099,g
2458756.76529,2019-09-30.2640623,bk,1.37,17.159,>17.159,99.990,0.025,0.099,g
2458756.76651,2019-09-30.2652813,bk,1.40,17.176,>17.176,99.990,-0.040,0.098,g
2458756.76774,2019-09-30.2665111,bk,1.47,17.151,>17.151,99.990,0.206,0.100,g
2458757.71293,2019-10-01.2117238,bG,1.50,99.990,99.990,99.990,99.990,99.990,g
2458757.71420,2019-10-01.2129972,bG,1.43,99.990,99.990,99.990,99.990,99.990,g
2458757.71547,2019-10-01.2142603,bG,1.45,16.853,>16.853,99.990,0.038,0.132,g
2458758.82981,2019-10-02.3286446,bk,1.45,17.074,>17.074,99.990,0.194,0.107,g
2458758.83103,2019-10-02.3298660,bk,1.41,17.106,>17.106,99.990,0.112,0.104,g
2458758.83224,2019-10-02.3310817,bk,1.41,17.189,>17.189,99.990,0.124,0.097,g
2458761.60074,2019-10-05.0996777,bk,1.41,16.898,>16.898,99.990,0.027,0.126,g
2458761.60196,2019-10-05.1009019,bk,1.39,16.745,>16.745,99.990,0.288,0.146,g
2458761.60318,2019-10-05.1021232,bk,1.42,16.993,>16.993,99.990,-0.163,0.116,g
2458761.82748,2019-10-05.3264248,bk,1.43,16.992,>16.992,99.990,0.042,0.116,g
2458761.82869,2019-10-05.3276405,bk,1.44,17.156,>17.156,99.990,0.072,0.100,g
2458761.82991,2019-10-05.3288598,bk,1.45,17.134,>17.134,99.990,0.271,0.102,g
2458762.50008,2019-10-05.9990478,bo,1.46,99.990,99.990,99.990,99.990,99.990,g
2458762.65024,2019-10-06.1492144,bk,1.46,16.792,>16.792,99.990,0.244,0.139,g
2458762.65145,2019-10-06.1504241,bk,1.50,16.700,>16.700,99.990,0.108,0.152,g
2458762.65267,2019-10-06.1516446,bk,1.43,16.859,>16.859,99.990,0.418,0.131,g
2458762.83991,2019-10-06.3388907,bk,1.40,17.297,>17.297,99.990,-0.015,0.088,g
2458762.84113,2019-10-06.3401086,bk,1.48,16.971,>16.971,99.990,0.121,0.118,g
2458762.84235,2019-10-06.3413255,bk,1.46,17.216,>17.216,99.990,0.397,0.094,g
2458763.50773,2019-10-07.0067363,bo,1.51,17.014,>17.014,99.990,0.041,0.114,g
2458763.50894,2019-10-07.0079452,bo,1.53,17.050,>17.050,99.990,0.279,0.110,g
2458763.51015,2019-10-07.0091623,bo,1.48,16.924,>16.924,99.990,0.361,0.123,g
2458763.65405,2019-10-07.1530579,bk,1.38,16.597,>16.597,99.990,-0.003,0.167,g
2458763.65527,2019-10-07.1542737,bk,1.40,16.662,>16.662,99.990,-0.202,0.157,g
2458763.65647,2019-10-07.1554891,bk,1.45,16.657,>16.657,99.990,0.023,0.158,g
2458764.39078,2019-10-07.8898236,bo,1.53,15.636,>15.636,99.990,0.152,0.404,g
2458764.39200,2019-10-07.8910402,bo,1.53,15.797,>15.797,99.990,-0.155,0.348,g
2458764.39320,2019-10-07.8922474,bo,1.48,15.982,>15.982,99.990,0.370,0.294,g
2458764.50329,2019-10-08.0023429,bo,1.59,16.824,>16.824,99.990,0.097,0.135,g
2458764.52609,2019-10-08.0251287,bk,1.52,16.529,>16.529,99.990,0.533,0.178,g
2458764.52731,2019-10-08.0263458,bk,1.48,16.402,>16.402,99.990,0.390,0.200,g
2458764.52853,2019-10-08.0275625,bk,1.51,16.405,>16.405,99.990,0.478,0.199,g
2458765.59522,2019-10-09.0942980,bG,1.39,14.582,>14.582,99.990,0.385,1.067,g
2458765.59650,2019-10-09.0955820,bG,1.35,14.657,>14.657,99.990,-2.231,0.996,g
2458765.59778,2019-10-09.0968591,bG,1.40,15.167,>15.167,99.990,0.145,0.622,g
2458765.79848,2019-10-09.2975666,bk,1.48,16.517,>16.517,99.990,0.150,0.180,g
2458766.57142,2019-10-10.0705386,bk,1.49,16.169,>16.169,99.990,0.047,0.248,g
2458766.57263,2019-10-10.0717542,bk,1.42,16.138,>16.138,99.990,0.212,0.255,g
2458766.57385,2019-10-10.0729696,bk,1.46,16.173,>16.173,99.990,-0.980,0.247,g
2458766.84949,2019-10-10.3486167,bG,1.43,16.669,>16.669,99.990,-0.134,0.156,g
2458766.85078,2019-10-10.3499034,bG,1.54,16.762,>16.762,99.990,-0.042,0.143,g
2458766.85207,2019-10-10.3511908,bG,1.50,16.729,>16.729,99.990,0.295,0.148,g
2458767.28620,2019-10-10.7853476,bo,1.56,16.114,>16.114,99.990,0.006,0.260,g
2458767.28742,2019-10-10.7865659,bo,1.52,16.169,>16.169,99.990,0.036,0.247,g
2458767.28865,2019-10-10.7877912,bo,1.58,16.208,>16.208,99.990,-0.410,0.239,g
2458767.37630,2019-10-10.8754458,bo,1.62,16.441,>16.441,99.990,0.088,0.193,g
2458767.37751,2019-10-10.8766592,bo,1.51,16.432,>16.432,99.990,-0.356,0.194,g
2458767.55740,2019-10-11.0565549,bG,1.56,15.034,>15.034,99.990,0.139,0.704,g
2458767.55867,2019-10-11.0578221,bG,1.49,15.069,>15.069,99.990,0.298,0.681,g
2458767.55993,2019-10-11.0590839,bG,1.52,14.856,>14.856,99.990,-0.535,0.829,g
2458768.28291,2019-10-11.7820915,bo,1.62,15.961,>15.961,99.990,-0.503,0.300,g
2458768.28411,2019-10-11.7832979,bo,1.65,16.072,>16.072,99.990,0.721,0.271,g
2458768.28533,2019-10-11.7845171,bo,1.62,16.017,>16.017,99.990,-0.227,0.285,g
2458768.34361,2019-10-11.8427913,bo,1.54,15.654,>15.654,99.990,0.798,0.397,g
2458768.34481,2019-10-11.8439976,bo,1.49,15.347,>15.347,99.990,-0.247,0.527,g
2458768.34602,2019-10-11.8452111,bo,1.47,15.467,>15.467,99.990,0.743,0.472,g
2458768.63480,2019-10-12.1339906,bG,1.44,16.172,>16.172,99.990,-0.633,0.247,g
2458768.63608,2019-10-12.1352733,bG,1.48,16.128,>16.128,99.990,0.019,0.257,g
2458768.63735,2019-10-12.1365491,bG,1.46,16.040,>16.040,99.990,0.002,0.279,g
2458768.76189,2019-10-12.2610903,bk,1.52,13.712,>13.712,99.990,-0.715,2.378,g
2458769.51086,2019-10-13.0100893,bo,1.58,16.018,>16.018,99.990,-0.161,0.284,g
2458769.51208,2019-10-13.0113106,bo,1.58,15.984,>15.984,99.990,0.051,0.293,g
2458769.51330,2019-10-13.0125265,bo,1.53,15.984,>15.984,99.990,0.634,0.293,g
2458769.76099,2019-10-13.2602230,bG,2.06,15.279,>15.279,99.990,-0.809,0.562,g
2458769.76226,2019-10-13.2614968,bG,1.95,14.731,>14.731,99.990,1.260,0.930,g
2458770.28405,2019-10-13.7833049,bo,1.52,15.875,>15.875,99.990,-0.354,0.324,g
2458770.28525,2019-10-13.7845089,bo,1.57,15.814,>15.814,99.990,-0.258,0.343,g
2458770.28646,2019-10-13.7857187,bo,1.55,15.904,>15.904,99.990,0.188,0.316,g
2458770.50638,2019-10-14.0056480,bo,2.18,15.957,>15.957,99.990,-0.061,0.301,g
2458771.28823,2019-10-14.7875185,bo,1.50,16.077,>16.077,99.990,0.427,0.269,g
2458771.28944,2019-10-14.7887355,bo,1.46,16.159,>16.159,99.990,0.310,0.250,g
2458771.29065,2019-10-14.7899510,bo,1.50,15.932,>15.932,99.990,0.097,0.308,g
2458771.46118,2019-10-14.9604861,bo,1.66,15.644,>15.644,99.990,0.524,0.401,g
2458771.46239,2019-10-14.9616901,bo,1.65,14.712,>14.712,99.990,0.052,0.947,g
2458771.46359,2019-10-14.9628931,bo,1.68,14.608,>14.608,99.990,0.744,1.042,g
2458772.28767,2019-10-15.7870144,bo,1.66,15.458,>15.458,99.990,0.631,0.476,g
2458772.28888,2019-10-15.7882168,bo,1.56,15.338,>15.338,99.990,0.380,0.532,g
2458772.29008,2019-10-15.7894267,bo,1.58,15.308,>15.308,99.990,1.802,0.547,g
2458772.73816,2019-10-16.2375152,bk,1.64,16.115,>16.115,99.990,0.072,0.260,g
2458772.73938,2019-10-16.2387358,bk,1.64,15.085,>15.085,99.990,-0.177,0.672,g
2458772.74060,2019-10-16.2399510,bk,1.69,15.608,>15.608,99.990,-0.493,0.415,g
2458773.49944,2019-10-16.9988251,bo,1.51,16.065,>16.065,99.990,0.308,0.272,g
2458773.50065,2019-10-17.4143518,bo,1.47,16.013,>16.013,99.990,-0.517,0.286,g
2458773.50187,2019-10-17.0012576,bo,1.45,16.089,>16.089,99.990,0.491,0.266,g
2458773.62972,2019-10-17.1291027,bk,1.49,16.653,>16.653,99.990,-0.283,0.158,g
2458773.63093,2019-10-17.1303171,bk,1.42,16.355,>16.355,99.990,0.075,0.208,g
2458773.63216,2019-10-17.1315410,bk,1.42,16.524,>16.524,99.990,0.270,0.178,g
2458773.81070,2019-10-17.3100928,bG,1.42,16.536,>16.536,99.990,0.053,0.176,g
2458773.81196,2019-10-17.3113565,bG,1.45,16.493,>16.493,99.990,-0.157,0.184,g
2458773.81323,2019-10-17.3126306,bG,1.44,16.459,>16.459,99.990,0.285,0.189,g
2458774.76090,2019-10-18.2603309,bG,1.46,16.664,>16.664,99.990,0.027,0.157,g
2458774.76991,2019-10-18.2693365,bk,1.42,16.448,>16.448,99.990,0.583,0.191,g
2458774.77113,2019-10-18.2705601,bk,1.36,16.847,>16.847,99.990,0.177,0.133,g
2458774.77234,2019-10-18.2717743,bk,1.46,16.620,>16.620,99.990,-0.181,0.163,g
2458775.54369,2019-10-19.0431604,bo,1.54,16.399,>16.399,99.990,0.348,0.200,g
2458775.54490,2019-10-19.0443636,bo,1.48,16.447,>16.447,99.990,0.329,0.192,g
2458775.54610,2019-10-19.0455699,bo,1.53,16.576,>16.576,99.990,0.320,0.170,g
2458775.62697,2019-10-19.1264339,bG,1.48,17.216,>17.216,99.990,0.228,0.094,g
2458775.62826,2019-10-19.1277207,bG,1.50,17.360,>17.360,99.990,0.087,0.083,g
2458775.62954,2019-10-19.1289967,bG,1.51,17.327,>17.327,99.990,0.104,0.085,g
2458775.79405,2019-10-19.2935218,bk,1.43,16.438,>16.438,99.990,0.319,0.193,g
2458775.79525,2019-10-19.2947313,bk,1.40,16.688,>16.688,99.990,0.247,0.153,g
2458775.79647,2019-10-19.2959483,bk,1.42,16.535,>16.535,99.990,0.135,0.177,g
2458776.56860,2019-10-20.0681010,bo,1.52,16.679,>16.679,99.990,-0.086,0.155,g
2458776.56983,2019-10-20.0693335,bo,1.57,16.734,>16.734,99.990,0.495,0.147,g
2458776.57144,2019-10-20.0709394,bo,1.48,16.673,>16.673,99.990,-0.021,0.155,g
2458776.65019,2019-10-20.1496949,bG,1.57,17.229,>17.229,99.990,0.226,0.093,g
2458776.65146,2019-10-20.1509586,bG,1.60,99.990,99.990,99.990,99.990,99.990,g
2458776.65272,2019-10-20.1522231,bG,1.52,17.281,>17.281,99.990,0.003,0.089,g
2458776.82057,2019-10-20.3200758,bG,1.47,16.670,>16.670,99.990,0.161,0.156,g
2458776.82183,2019-10-20.3213440,bG,1.46,16.586,>16.586,99.990,0.279,0.169,g
2458776.82312,2019-10-20.3226258,bG,1.48,16.709,>16.709,99.990,0.382,0.150,g
2458777.78700,2019-10-21.2865550,bk,1.48,16.798,>16.798,99.990,0.233,0.139,g
2458777.78821,2019-10-21.2877641,bk,1.43,16.993,>16.993,99.990,0.261,0.116,g
2458777.78943,2019-10-21.2889809,bk,1.44,16.836,>16.836,99.990,0.079,0.134,g
2458778.64291,2019-10-22.1424883,bk,1.42,16.296,>16.296,99.990,0.324,0.220,g
2458778.64411,2019-10-22.1437030,bk,1.45,16.581,>16.581,99.990,0.218,0.169,g
2458778.64534,2019-10-22.1449234,bk,1.46,16.559,>16.559,99.990,0.588,0.173,g
2458778.83797,2019-10-22.3375622,bG,1.64,15.507,>15.507,99.990,0.779,0.455,g
2458778.83924,2019-10-22.3388363,bG,1.61,15.124,>15.124,99.990,-0.225,0.648,g
2458778.84052,2019-10-22.3401148,bG,1.67,14.686,>14.686,99.990,-1.406,0.970,g
2458780.77309,2019-10-24.2727604,bG,1.55,99.990,99.990,99.990,99.990,99.990,g
2458780.77435,2019-10-24.2740151,bG,1.49,14.578,>14.578,99.990,-1.379,1.072,g
2458780.77561,2019-10-24.2752842,bG,1.54,14.767,>14.767,99.990,2.700,0.901,g
2458781.80756,2019-10-25.3072804,bk,1.50,17.114,>17.114,99.990,-0.169,0.104,g
2458781.80879,2019-10-25.3085078,bk,1.50,17.018,>17.018,99.990,0.310,0.113,g
2458781.81001,2019-10-25.3097195,bk,1.54,17.149,>17.149,99.990,0.020,0.100,g
2458782.80515,2019-10-26.3049013,bG,1.42,17.395,>17.395,99.990,0.170,0.080,g
2458783.47229,2019-10-26.9720642,bo,1.76,15.841,>15.841,99.990,0.417,0.335,g
2458783.80188,2019-10-27.3016642,bG,1.41,17.320,>17.320,99.990,-0.006,0.086,g
2458783.80315,2019-10-27.3029371,bG,1.43,17.416,>17.416,99.990,0.227,0.078,g
2458783.80442,2019-10-27.3042112,bG,1.41,17.248,>17.248,99.990,0.232,0.092,g
2458784.79471,2019-10-28.2945424,bG,1.49,99.990,99.990,99.990,99.990,99.990,g
2458784.79598,2019-10-28.2958164,bG,1.42,99.990,99.990,99.990,99.990,99.990,g
2458784.79725,2019-10-28.2970903,bG,1.57,99.990,99.990,99.990,99.990,99.990,g
2458785.54954,2019-10-29.0493935,bk,1.41,17.185,>17.185,99.990,-0.022,0.097,g
2458785.55076,2019-10-29.0506187,bk,1.45,17.159,>17.159,99.990,0.109,0.099,g
2458785.55198,2019-10-29.0518391,bk,1.45,17.182,>17.182,99.990,0.079,0.097,g
2458785.79538,2019-10-29.2952415,bG,1.40,99.990,99.990,99.990,99.990,99.990,g
2458785.79664,2019-10-29.2965122,bG,1.42,17.240,>17.240,99.990,0.089,0.092,g
2458785.79792,2019-10-29.2977881,bG,1.46,17.228,>17.228,99.990,0.307,0.093,g
2458786.79604,2019-10-30.2959603,bG,1.43,15.261,>15.261,99.990,0.770,0.571,g
2458786.79732,2019-10-30.2972313,bG,1.48,14.699,>14.699,99.990,-0.448,0.958,g
2458786.79858,2019-10-30.2984925,bG,1.48,15.048,>15.048,99.990,0.339,0.695,g
2458787.28992,2019-10-30.7898549,bo,1.50,99.990,99.990,99.990,99.990,99.990,g
2458787.29115,2019-10-30.7910717,bo,1.51,17.326,>17.326,99.990,0.100,0.085,g
2458787.29235,2019-10-30.7922782,bo,1.51,99.990,99.990,99.990,99.990,99.990,g
2458787.71222,2019-10-31.2121774,bk,1.44,16.270,>16.270,99.990,0.004,0.226,g
2458787.71344,2019-10-31.2133891,bk,1.43,16.650,>16.650,99.990,0.149,0.159,g
2458787.71466,2019-10-31.2146070,bk,1.43,16.357,>16.357,99.990,0.412,0.208,g
2458788.30239,2019-10-31.8023565,bo,1.50,17.201,>17.201,99.990,0.167,0.096,g
2458788.30359,2019-10-31.8035666,bo,1.53,17.409,>17.409,99.990,0.277,0.079,g
2458788.30483,2019-10-31.8048047,bo,1.51,17.339,>17.339,99.990,0.061,0.084,g
2458789.72337,2019-11-02.2233958,bk,1.45,16.080,>16.080,99.990,0.112,0.269,g
2458789.72458,2019-11-02.2246153,bk,1.45,15.752,>15.752,99.990,0.596,0.363,g
2458789.72580,2019-11-02.2258300,bk,1.50,15.849,>15.849,99.990,-0.248,0.332,g
2458790.29500,2019-11-02.7950593,bo,1.50,16.988,>16.988,99.990,0.128,0.116,g
2458790.29629,2019-11-02.7963462,bo,1.48,17.053,>17.053,99.990,0.229,0.110,g
2458790.29754,2019-11-02.7975903,bo,1.50,16.948,>16.948,99.990,0.262,0.121,g
2458791.77825,2019-11-04.2783645,bk,1.48,17.112,>17.112,99.990,0.217,0.104,g
2458791.77948,2019-11-04.2795928,bk,1.46,17.193,>17.193,99.990,-0.014,0.096,g
2458791.78071,2019-11-04.2808201,bk,1.46,17.072,>17.072,99.990,0.365,0.108,g
2458792.56089,2019-11-05.0610402,bo,1.43,17.159,>17.159,99.990,0.022,0.099,g
2458792.56210,2019-11-05.0622468,bo,1.46,17.303,>17.303,99.990,0.281,0.087,g
2458792.56331,2019-11-05.0634581,bo,1.46,17.194,>17.194,99.990,-0.023,0.096,g
2458792.56653,2019-11-05.0666743,bk,1.51,16.760,>16.760,99.990,0.303,0.144,g
2458792.56775,2019-11-05.0678942,bk,1.53,16.926,>16.926,99.990,0.145,0.123,g
2458792.56897,2019-11-05.0691112,bk,1.52,16.792,>16.792,99.990,0.197,0.139,g
2458792.77619,2019-11-05.2763421,bG,1.51,17.195,>17.195,99.990,0.093,0.096,g
