HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459829.77681,2022-09-07.2746952,bl,1.56,15.859,>15.859,99.990,0.556,0.329,g
2459829.77805,2022-09-07.2759392,bl,1.59,15.800,>15.800,99.990,0.377,0.348,g
2459829.90982,2022-09-07.4077171,bl,1.58,15.954,>15.954,99.990,0.359,0.302,g
2459829.91108,2022-09-07.4089672,bl,1.63,16.041,>16.041,99.990,0.630,0.278,g
2459829.91232,2022-09-07.4102089,bl,1.60,16.001,>16.001,99.990,0.631,0.289,g
2459830.37677,2022-09-07.8746734,bp,1.46,15.666,>15.666,99.990,0.621,0.393,g
2459830.37801,2022-09-07.8759151,bp,1.49,15.704,>15.704,99.990,-0.230,0.380,g
2459830.37927,2022-09-07.8771699,bp,1.49,15.842,>15.842,99.990,0.604,0.334,g
2459830.53236,2022-09-08.0302604,bp,1.56,15.706,>15.706,99.990,-0.127,0.379,g
2459830.53358,2022-09-08.0314871,bp,1.54,15.737,>15.737,99.990,-0.046,0.368,g
2459830.53481,2022-09-08.0327186,bp,1.50,15.668,>15.668,99.990,0.737,0.392,g
2459830.72733,2022-09-08.2252452,bH,1.48,15.771,>15.771,99.990,0.825,0.357,g
2459830.72863,2022-09-08.2265359,bH,1.51,15.670,>15.670,99.990,0.694,0.392,g
2459830.72993,2022-09-08.2278351,bH,1.47,15.656,>15.656,99.990,-0.230,0.397,g
2459831.33276,2022-09-08.8306787,bp,1.61,15.582,>15.582,99.990,-0.756,0.425,g
2459831.33401,2022-09-08.8319342,bp,1.68,15.304,>15.304,99.990,-0.042,0.549,g
2459831.33525,2022-09-08.8331753,bp,1.66,15.410,>15.410,99.990,-0.568,0.498,g
2459831.78725,2022-09-09.2851792,bH,1.46,15.785,>15.785,99.990,0.033,0.353,g
2459831.78855,2022-09-09.2864770,bH,1.48,15.786,>15.786,99.990,0.398,0.352,g
2459831.78983,2022-09-09.2877710,bH,1.49,15.989,>15.989,99.990,-0.497,0.292,g
2459832.35411,2022-09-09.8520541,bp,1.49,15.413,>15.413,99.990,-0.140,0.496,g
2459832.35534,2022-09-09.8532924,bp,1.54,15.265,>15.265,99.990,0.752,0.569,g
2459832.35659,2022-09-09.8545471,bp,1.47,15.419,>15.419,99.990,0.202,0.494,g
2459832.66508,2022-09-10.1630300,bH,1.45,15.558,>15.558,99.990,1.163,0.434,g
2459832.66636,2022-09-10.1643162,bH,1.49,15.806,>15.806,99.990,-0.726,0.346,g
2459832.66766,2022-09-10.1656156,bH,1.47,15.514,>15.514,99.990,-0.661,0.452,g
2459832.89969,2022-09-10.3976491,bH,1.54,15.664,>15.664,99.990,-0.699,0.394,g
2459832.90098,2022-09-10.3989350,bH,1.69,15.661,>15.661,99.990,-0.035,0.395,g
2459832.90227,2022-09-10.4002387,bH,1.75,15.566,>15.566,99.990,1.623,0.431,g
2459833.36690,2022-09-10.8648730,bp,1.78,15.002,>15.002,99.990,0.298,0.725,g
2459833.36814,2022-09-10.8661137,bp,1.67,15.138,>15.138,99.990,-0.665,0.639,g
2459833.36960,2022-09-10.8675760,bp,1.79,14.981,>14.981,99.990,-0.103,0.739,g
2459833.66714,2022-09-11.1651238,bl,1.56,15.420,>15.420,99.990,-0.150,0.493,g
2459833.66837,2022-09-11.1663574,bl,1.50,15.310,>15.310,99.990,0.479,0.546,g
2459833.66962,2022-09-11.1676060,bl,1.56,15.341,>15.341,99.990,-0.117,0.530,g
2459833.85811,2022-09-11.3560909,bl,1.54,15.357,>15.357,99.990,-0.156,0.523,g
2459833.85935,2022-09-11.3573395,bl,1.64,15.419,>15.419,99.990,0.136,0.494,g
2459833.86059,2022-09-11.3585812,bl,1.59,15.350,>15.350,99.990,0.235,0.526,g
2459834.73158,2022-09-12.2295928,bH,1.45,15.973,>15.973,99.990,0.211,0.296,g
2459834.73287,2022-09-12.2308825,bH,1.47,15.923,>15.923,99.990,0.669,0.310,g
2459834.73417,2022-09-12.2321894,bH,1.47,15.943,>15.943,99.990,0.286,0.305,g
2459834.89242,2022-09-12.3904346,bl,1.74,15.659,>15.659,99.990,-0.764,0.396,g
2459834.89367,2022-09-12.3916915,bl,1.67,15.739,>15.739,99.990,-0.058,0.368,g
2459834.89491,2022-09-12.3929277,bl,1.73,15.760,>15.760,99.990,-0.198,0.361,g
2459835.36611,2022-09-12.8641342,bp,1.50,15.695,>15.695,99.990,0.240,0.383,g
2459835.36735,2022-09-12.8653775,bp,1.46,15.861,>15.861,99.990,0.086,0.328,g
2459835.36860,2022-09-12.8666284,bp,1.53,15.607,>15.607,99.990,0.712,0.415,g
2459835.59295,2022-09-13.0909856,bH,1.43,16.024,>16.024,99.990,0.774,0.283,g
2459835.59424,2022-09-13.0922791,bH,1.44,15.933,>15.933,99.990,0.403,0.308,g
2459835.59554,2022-09-13.0935777,bH,1.44,16.169,16.148,0.216,1.261,0.247,g
2459835.74290,2022-09-13.2409336,bl,1.45,15.926,>15.926,99.990,0.611,0.309,g
2459835.74415,2022-09-13.2421907,bl,1.53,15.782,>15.782,99.990,0.270,0.353,g
2459835.74540,2022-09-13.2434302,bl,1.45,15.684,>15.684,99.990,0.689,0.387,g
2459836.32477,2022-09-13.8228274,bp,1.51,16.032,>16.032,99.990,0.670,0.281,g
2459836.32601,2022-09-13.8240715,bp,1.53,15.970,>15.970,99.990,0.528,0.297,g
2459836.32727,2022-09-13.8253146,bp,1.56,16.090,>16.090,99.990,0.347,0.266,g
2459836.47077,2022-09-13.9688215,bp,1.54,15.907,>15.907,99.990,0.335,0.315,g
2459836.47201,2022-09-13.9700688,bp,1.50,15.772,>15.772,99.990,-0.345,0.357,g
2459836.47326,2022-09-13.9713144,bp,1.56,15.756,>15.756,99.990,0.775,0.362,g
2459836.65186,2022-09-14.1499223,bl,1.54,15.879,>15.879,99.990,0.295,0.323,g
2459836.65311,2022-09-14.1511760,bl,1.47,16.021,>16.021,99.990,0.552,0.284,g
2459836.65436,2022-09-14.1524224,bl,1.53,15.797,>15.797,99.990,0.461,0.349,g
2459836.80872,2022-09-14.3067893,bH,1.41,15.868,>15.868,99.990,0.590,0.326,g
2459836.81002,2022-09-14.3080789,bH,1.44,16.012,>16.012,99.990,0.340,0.286,g
2459836.81129,2022-09-14.3093648,bH,1.41,15.894,>15.894,99.990,0.530,0.319,g
2459836.91237,2022-09-14.4104396,bl,1.45,15.539,>15.539,99.990,-0.262,0.442,g
2459836.91362,2022-09-14.4116931,bl,1.50,15.573,>15.573,99.990,-0.069,0.428,g
2459837.38786,2022-09-14.8859488,bp,1.54,15.951,>15.951,99.990,0.841,0.302,g
2459837.38912,2022-09-14.8872003,bp,1.53,16.100,>16.100,99.990,0.747,0.264,g
2459837.39036,2022-09-14.8884386,bp,1.47,15.907,>15.907,99.990,0.715,0.315,g
2459837.60332,2022-09-15.1014062,bp,1.49,15.877,>15.877,99.990,0.528,0.324,g
2459837.60457,2022-09-15.1026578,bp,1.48,15.673,>15.673,99.990,0.709,0.391,g
2459837.60582,2022-09-15.1039114,bp,1.55,15.899,>15.899,99.990,0.641,0.317,g
2459837.76645,2022-09-15.2645451,bl,1.47,15.976,>15.976,99.990,0.435,0.296,g
2459837.76770,2022-09-15.2657890,bl,1.47,15.996,>15.996,99.990,0.628,0.290,g
2459837.76894,2022-09-15.2670320,bl,1.51,16.260,>16.260,99.990,0.677,0.228,g
2459837.85880,2022-09-15.3568945,bH,1.70,15.925,>15.925,99.990,0.580,0.310,g
2459837.86011,2022-09-15.3581964,bH,1.69,16.085,>16.085,99.990,0.757,0.267,g
2459837.86139,2022-09-15.3594893,bH,1.71,16.133,>16.133,99.990,0.502,0.256,g
2459838.37448,2022-09-15.8725883,bp,1.52,16.150,>16.150,99.990,0.616,0.252,g
2459838.37572,2022-09-15.8738375,bp,1.55,16.060,>16.060,99.990,0.651,0.274,g
2459838.37697,2022-09-15.8750800,bp,1.48,16.106,>16.106,99.990,0.869,0.262,g
2459838.45317,2022-09-15.9512855,bp,1.57,16.044,>16.044,99.990,1.120,0.278,g
2459838.45440,2022-09-15.9525214,bp,1.53,15.974,>15.974,99.990,0.943,0.296,g
2459838.45565,2022-09-15.9537633,bp,1.48,16.069,>16.069,99.990,0.222,0.271,g
2459838.60005,2022-09-16.0981633,bp,1.52,16.142,>16.142,99.990,1.090,0.254,g
2459838.60129,2022-09-16.0994060,bp,1.48,15.954,>15.954,99.990,0.637,0.302,g
2459838.60252,2022-09-16.1006420,bp,1.48,16.011,>16.011,99.990,0.379,0.286,g
2459838.77558,2022-09-16.2736932,bH,1.37,15.319,>15.319,99.990,-0.026,0.541,g
2459838.77685,2022-09-16.2749791,bH,1.47,14.929,>14.929,99.990,-2.261,0.775,g
2459838.77814,2022-09-16.2762642,bH,1.40,15.370,>15.370,99.990,0.297,0.516,g
2459839.58888,2022-09-17.0870280,bp,1.52,15.915,>15.915,99.990,0.324,0.313,g
2459839.59012,2022-09-17.0882689,bp,1.55,15.809,>15.809,99.990,0.635,0.345,g
2459839.59136,2022-09-17.0895075,bp,1.51,15.857,>15.857,99.990,0.269,0.330,g
2459839.90174,2022-09-17.3998976,bl,1.67,99.990,99.990,99.990,99.990,99.990,g
2459839.90424,2022-09-17.4023893,bl,1.65,99.990,99.990,99.990,99.990,99.990,g
2459840.75263,2022-09-18.2508157,bH,1.43,16.253,>16.253,99.990,0.548,0.229,g
2459840.75394,2022-09-18.2521157,bH,1.41,16.439,>16.439,99.990,0.753,0.193,g
2459840.75523,2022-09-18.2534112,bH,1.42,16.151,>16.151,99.990,0.646,0.252,g
2459841.74906,2022-09-19.2472695,bH,1.41,16.121,>16.121,99.990,0.489,0.259,g
2459841.75034,2022-09-19.2485505,bH,1.43,16.333,>16.333,99.990,0.743,0.213,g
2459841.75163,2022-09-19.2498325,bH,1.39,16.352,16.290,0.207,1.107,0.209,g
2459842.35865,2022-09-19.8568788,bp,1.68,16.058,>16.058,99.990,0.064,0.274,g
2459842.35989,2022-09-19.8581111,bp,1.66,15.981,>15.981,99.990,0.839,0.294,g
2459842.36111,2022-09-19.8593484,bp,1.59,16.058,>16.058,99.990,0.563,0.274,g
2459842.64184,2022-09-20.1400715,bl,1.45,16.149,>16.149,99.990,0.646,0.252,g
2459842.64309,2022-09-20.1413225,bl,1.50,16.240,>16.240,99.990,0.452,0.232,g
2459842.64434,2022-09-20.1425724,bl,1.50,16.134,>16.134,99.990,0.675,0.255,g
2459843.40732,2022-09-20.9055797,bp,1.61,16.199,>16.199,99.990,0.546,0.241,g
2459843.40856,2022-09-20.9068181,bp,1.62,16.114,>16.114,99.990,0.718,0.260,g
2459843.40980,2022-09-20.9080659,bp,1.65,16.148,>16.148,99.990,0.818,0.252,g
2459843.52868,2022-09-21.0269418,bp,1.52,16.195,>16.195,99.990,0.445,0.241,g
2459843.52992,2022-09-21.0281828,bp,1.51,16.302,>16.302,99.990,0.658,0.219,g
2459843.53116,2022-09-21.0294250,bp,1.55,16.237,>16.237,99.990,0.500,0.232,g
2459843.71442,2022-09-21.2126880,bH,1.41,16.252,>16.252,99.990,0.548,0.229,g
2459843.71571,2022-09-21.2139778,bH,1.45,16.160,>16.160,99.990,0.623,0.249,g
2459843.71701,2022-09-21.2152740,bH,1.37,16.288,>16.288,99.990,0.710,0.222,g
2459843.89559,2022-09-21.3938732,bl,1.45,15.969,>15.969,99.990,0.245,0.297,g
2459843.89685,2022-09-21.3951184,bl,1.46,16.001,>16.001,99.990,0.616,0.289,g
2459843.89808,2022-09-21.3963565,bl,1.52,15.926,>15.926,99.990,0.734,0.310,g
2459844.36074,2022-09-21.8590297,bp,1.57,16.393,>16.393,99.990,0.643,0.201,g
2459844.36212,2022-09-21.8604099,bp,1.63,16.328,>16.328,99.990,0.512,0.214,g
2459844.43727,2022-09-21.9355564,bp,1.65,16.186,>16.186,99.990,0.825,0.244,g
2459844.65905,2022-09-22.1573430,bH,1.64,16.246,>16.246,99.990,0.592,0.230,g
2459844.66035,2022-09-22.1586469,bH,1.66,16.262,>16.262,99.990,0.736,0.227,g
2459844.66165,2022-09-22.1599450,bH,1.67,16.129,>16.129,99.990,0.786,0.257,g
2459845.80014,2022-09-23.2984784,bH,1.43,16.195,>16.195,99.990,0.630,0.242,g
2459845.80143,2022-09-23.2997652,bH,1.37,16.175,>16.175,99.990,0.397,0.246,g
2459845.80272,2022-09-23.3010593,bH,1.45,16.155,>16.155,99.990,0.925,0.251,g
2459845.89632,2022-09-23.3946560,bH,1.43,16.086,>16.086,99.990,0.553,0.267,g
2459845.89762,2022-09-23.3959523,bH,1.44,16.227,>16.227,99.990,0.612,0.235,g
2459845.89891,2022-09-23.3972482,bH,1.40,16.150,>16.150,99.990,0.894,0.252,g
2459846.38167,2022-09-23.8800274,bp,1.60,16.186,>16.186,99.990,0.791,0.244,g
2459846.38291,2022-09-23.8812658,bp,1.55,16.011,>16.011,99.990,0.753,0.286,g
2459846.38415,2022-09-23.8825108,bp,1.59,16.196,>16.196,99.990,0.553,0.241,g
2459846.51460,2022-09-24.0129609,bp,1.49,16.205,>16.205,99.990,0.788,0.239,g
2459846.51584,2022-09-24.0142003,bp,1.48,16.132,>16.132,99.990,0.452,0.256,g
2459846.51708,2022-09-24.0154420,bp,1.54,16.099,>16.099,99.990,0.375,0.264,g
2459846.72388,2022-09-24.2222422,bl,1.51,16.127,>16.127,99.990,0.463,0.257,g
2459846.72513,2022-09-24.2234946,bl,1.54,16.069,>16.069,99.990,0.297,0.271,g
2459846.72637,2022-09-24.2247351,bl,1.50,16.191,>16.191,99.990,0.429,0.243,g
2459846.90445,2022-09-24.4028295,bl,1.47,15.460,>15.460,99.990,0.068,0.475,g
2459846.90571,2022-09-24.4040773,bl,1.42,15.592,>15.592,99.990,0.894,0.421,g
2459847.79293,2022-09-25.2913399,bl,1.50,16.086,>16.086,99.990,0.538,0.267,g
2459847.79418,2022-09-25.2925877,bl,1.54,16.086,>16.086,99.990,0.507,0.267,g
2459847.79542,2022-09-25.2938245,bl,1.47,16.179,>16.179,99.990,0.422,0.245,g
2459848.33605,2022-09-25.8344782,bp,1.72,14.093,>14.093,99.990,-1.422,1.674,g
2459848.33748,2022-09-25.8359011,bp,1.66,99.990,99.990,99.990,99.990,99.990,g
2459848.33894,2022-09-25.8373613,bp,1.58,99.990,99.990,99.990,99.990,99.990,g
2459849.32585,2022-09-26.8243040,bp,1.50,16.266,>16.266,99.990,0.984,0.226,g
2459849.32708,2022-09-26.8255329,bp,1.49,16.037,>16.037,99.990,0.673,0.279,g
2459849.32832,2022-09-26.826775,bp,1.52,16.263,>16.263,99.990,0.879,0.227,g
2459849.47233,2022-09-26.9707870,bp,1.50,16.197,>16.197,99.990,0.688,0.241,g
2459849.47357,2022-09-26.9720333,bp,1.51,16.098,>16.098,99.990,0.536,0.264,g
2459849.47481,2022-09-26.9732718,bp,1.53,16.148,>16.148,99.990,0.348,0.252,g
2459849.56853,2022-09-27.0669923,bp,1.52,16.061,>16.061,99.990,0.756,0.273,g
2459849.56978,2022-09-27.0682447,bp,1.52,16.240,>16.240,99.990,0.324,0.232,g
2459849.57101,2022-09-27.0694818,bp,1.53,16.142,>16.142,99.990,0.583,0.254,g
2459849.74065,2022-09-27.2391128,bl,1.48,16.026,>16.026,99.990,0.844,0.282,g
2459849.74189,2022-09-27.2403605,bl,1.49,16.257,>16.257,99.990,0.815,0.228,g
2459849.74314,2022-09-27.2416118,bl,1.48,16.005,>16.005,99.990,0.411,0.288,g
2459849.87687,2022-09-27.3753421,bH,1.41,15.954,>15.954,99.990,0.173,0.301,g
2459849.87818,2022-09-27.3766545,bH,1.37,15.806,>15.806,99.990,0.846,0.346,g
2459849.87947,2022-09-27.3779518,bH,1.44,14.997,>14.997,99.990,0.655,0.728,g
2459849.88900,2022-09-27.3874807,bH,1.44,16.260,>16.260,99.990,0.707,0.228,g
2459849.89030,2022-09-27.3887721,bH,1.39,16.208,>16.208,99.990,0.894,0.239,g
2459849.89159,2022-09-27.3900613,bH,1.41,16.216,>16.216,99.990,0.440,0.237,g
2459850.40463,2022-09-27.9031231,bp,1.54,16.073,>16.073,99.990,0.788,0.270,g
2459850.40587,2022-09-27.9043627,bp,1.53,16.234,>16.234,99.990,0.420,0.233,g
2459850.40711,2022-09-27.9055996,bp,1.51,15.993,>15.993,99.990,1.040,0.291,g
2459850.72854,2022-09-28.2270337,bH,1.38,15.812,>15.812,99.990,0.693,0.344,g
2459850.72983,2022-09-28.2283266,bH,1.40,16.185,>16.185,99.990,0.840,0.244,g
2459850.73112,2022-09-28.2296204,bH,1.41,16.046,>16.046,99.990,0.785,0.277,g
2459851.51324,2022-09-29.0117721,bp,1.66,16.048,>16.048,99.990,0.346,0.277,g
2459851.51448,2022-09-29.0130081,bp,1.61,16.363,>16.363,99.990,0.903,0.207,g
2459851.51572,2022-09-29.0142524,bp,1.59,16.082,>16.082,99.990,0.785,0.268,g
2459851.75572,2022-09-29.2542565,bH,1.38,16.308,>16.308,99.990,0.752,0.218,g
2459851.75701,2022-09-29.2555391,bH,1.40,16.358,>16.358,99.990,0.594,0.208,g
2459851.75830,2022-09-29.2568298,bH,1.42,16.251,>16.251,99.990,0.721,0.229,g
2459852.71061,2022-09-30.2091836,bl,1.46,16.157,>16.157,99.990,0.749,0.250,g
2459852.71184,2022-09-30.2104097,bl,1.51,16.173,>16.173,99.990,0.881,0.247,g
2459852.71307,2022-09-30.2116491,bl,1.49,16.142,>16.142,99.990,0.378,0.254,g
2459852.86928,2022-09-30.3678510,bH,1.53,16.182,>16.182,99.990,0.806,0.244,g
2459852.87057,2022-09-30.3691462,bH,1.51,16.089,>16.089,99.990,0.531,0.266,g
2459852.87187,2022-09-30.3704440,bH,1.53,16.221,>16.221,99.990,0.602,0.236,g
2459853.27752,2022-09-30.7761120,bp,1.63,16.061,>16.061,99.990,0.338,0.273,g
2459853.27876,2022-09-30.7773609,bp,1.60,16.127,>16.127,99.990,0.779,0.257,g
2459853.28002,2022-09-30.7786041,bp,1.61,16.137,>16.137,99.990,0.903,0.255,g
2459853.42646,2022-09-30.9250604,bp,1.53,16.149,>16.149,99.990,0.800,0.252,g
2459853.42771,2022-09-30.9263106,bp,1.51,16.138,>16.138,99.990,0.691,0.255,g
2459853.42896,2022-09-30.92755,bp,1.54,16.152,>16.152,99.990,0.201,0.251,g
2459853.53280,2022-10-01.0314075,bp,1.51,16.224,>16.224,99.990,0.344,0.235,g
2459853.53407,2022-10-01.0326648,bp,1.52,16.116,>16.116,99.990,0.409,0.260,g
2459853.53531,2022-10-01.0339150,bp,1.55,16.064,>16.064,99.990,0.468,0.272,g
2459853.71186,2022-10-01.2104608,bH,1.45,16.226,>16.226,99.990,0.626,0.235,g
2459853.71314,2022-10-01.2117510,bH,1.46,16.302,>16.302,99.990,0.612,0.219,g
2459853.71444,2022-10-01.2130556,bH,1.42,16.276,>16.276,99.990,0.385,0.224,g
2459853.87798,2022-10-01.3766046,bH,1.61,16.113,>16.113,99.990,0.810,0.260,g
2459853.87928,2022-10-01.3778936,bH,1.64,16.255,>16.255,99.990,0.860,0.229,g
2459853.88057,2022-10-01.3791885,bH,1.76,16.163,>16.163,99.990,0.501,0.249,g
2459854.26768,2022-10-01.7663096,bp,1.50,15.946,>15.946,99.990,0.543,0.304,g
2459854.26891,2022-10-01.7675407,bp,1.55,16.001,>16.001,99.990,0.800,0.289,g
2459854.27016,2022-10-01.7687827,bp,1.59,16.014,>16.014,99.990,0.025,0.285,g
2459854.41556,2022-10-01.9141914,bp,1.51,16.200,>16.200,99.990,0.482,0.240,g
2459854.41680,2022-10-01.9154344,bp,1.55,16.045,>16.045,99.990,0.711,0.277,g
2459854.41806,2022-10-01.9166961,bp,1.53,16.224,>16.224,99.990,0.097,0.235,g
2459854.52932,2022-10-02.0279569,bp,1.46,16.097,>16.097,99.990,0.137,0.264,g
2459854.53055,2022-10-02.0291857,bp,1.49,16.260,>16.260,99.990,0.626,0.228,g
2459854.53179,2022-10-02.0304253,bp,1.46,16.268,>16.268,99.990,0.861,0.226,g
2459854.70799,2022-10-02.2066333,bl,1.48,16.181,>16.181,99.990,0.598,0.245,g
2459854.70925,2022-10-02.2078914,bl,1.54,16.366,>16.366,99.990,0.228,0.206,g
2459854.71049,2022-10-02.2091355,bl,1.54,16.106,>16.106,99.990,0.695,0.262,g
2459855.27721,2022-10-02.7758791,bp,1.71,16.184,>16.184,99.990,0.789,0.244,g
2459855.27853,2022-10-02.7772009,bp,1.64,15.980,>15.980,99.990,0.747,0.295,g
2459855.27998,2022-10-02.7786422,bp,1.67,16.012,>16.012,99.990,0.331,0.286,g
2459855.42580,2022-10-02.9244780,bp,1.71,16.127,>16.127,99.990,0.721,0.257,g
2459855.42717,2022-10-02.9258476,bp,2.02,16.002,>16.002,99.990,0.611,0.289,g
2459855.42865,2022-10-02.9273250,bp,2.01,16.088,>16.088,99.990,0.689,0.267,g
2459855.57234,2022-10-03.0710204,bp,1.57,16.088,>16.088,99.990,0.502,0.266,g
2459855.57363,2022-10-03.0723041,bp,1.54,16.221,>16.221,99.990,0.839,0.236,g
2459855.57492,2022-10-03.0735965,bp,1.53,16.337,>16.337,99.990,0.473,0.212,g
2459855.74245,2022-10-03.2411403,bl,1.51,16.079,>16.079,99.990,0.661,0.269,g
2459855.74371,2022-10-03.2423881,bl,1.43,16.162,>16.162,99.990,0.609,0.249,g
2459855.74496,2022-10-03.2436437,bl,1.49,16.202,>16.202,99.990,0.696,0.240,g
2459856.29546,2022-10-03.7941577,bp,1.51,15.455,>15.455,99.990,0.927,0.478,g
2459856.29669,2022-10-03.7953935,bp,1.50,15.480,>15.480,99.990,1.021,0.467,g
2459856.29792,2022-10-03.7966225,bp,1.47,15.619,>15.619,99.990,0.455,0.411,g
2459856.53744,2022-10-04.0361563,bH,1.49,16.012,>16.012,99.990,0.647,0.286,g
2459856.53873,2022-10-04.0374466,bH,1.46,16.073,>16.073,99.990,0.256,0.270,g
2459856.54003,2022-10-04.0387408,bH,1.49,16.116,>16.116,99.990,0.599,0.260,g
2459856.72018,2022-10-04.2189024,bl,1.46,16.088,>16.088,99.990,0.661,0.267,g
2459856.72143,2022-10-04.2201517,bl,1.47,15.991,>15.991,99.990,0.415,0.292,g
2459856.72269,2022-10-04.2214057,bl,1.47,15.977,>15.977,99.990,0.566,0.295,g
2459857.28854,2022-10-04.7872825,bp,1.54,15.747,>15.747,99.990,0.322,0.365,g
2459857.28979,2022-10-04.7885256,bp,1.51,15.745,>15.745,99.990,0.570,0.366,g
2459857.29102,2022-10-04.7897628,bp,1.50,15.849,>15.849,99.990,0.775,0.332,g
2459857.49568,2022-10-04.9944222,bp,1.52,15.997,>15.997,99.990,0.619,0.290,g
2459857.49691,2022-10-04.9956615,bp,1.48,15.892,>15.892,99.990,0.802,0.319,g
2459857.49817,2022-10-04.9969225,bp,1.47,16.070,>16.070,99.990,0.369,0.271,g
2459858.26855,2022-10-05.7673296,bp,1.53,15.285,>15.285,99.990,1.602,0.559,g
2459858.26979,2022-10-05.7685655,bp,1.59,15.292,>15.292,99.990,1.042,0.555,g
2459858.27103,2022-10-05.7698122,bp,1.57,15.604,>15.604,99.990,0.741,0.416,g
2459858.48393,2022-10-05.9827204,bp,1.55,15.751,>15.751,99.990,0.256,0.364,g
2459858.48526,2022-10-05.9840474,bp,1.64,15.146,>15.146,99.990,-1.717,0.635,g
2459858.48678,2022-10-05.9855635,bp,1.54,14.878,>14.878,99.990,0.114,0.812,g
2459858.58603,2022-10-06.0848251,bp,1.58,16.026,>16.026,99.990,0.198,0.282,g
2459858.58747,2022-10-06.0862532,bp,1.55,16.038,>16.038,99.990,0.599,0.279,g
2459858.58893,2022-10-06.0877186,bp,1.58,15.901,>15.901,99.990,0.549,0.317,g
2459858.80129,2022-10-06.3000803,bH,1.42,15.965,>15.965,99.990,0.395,0.298,g
2459858.80258,2022-10-06.3013678,bH,1.45,16.005,>16.005,99.990,0.368,0.288,g
2459858.80388,2022-10-06.3026685,bH,1.42,15.993,>15.993,99.990,0.251,0.291,g
2459859.32101,2022-10-06.8198261,bp,1.81,99.990,99.990,99.990,99.990,99.990,g
2459859.48825,2022-10-06.9870817,bp,1.48,13.776,>13.776,99.990,-1.685,2.242,g
2459859.48951,2022-10-06.9883238,bp,1.86,99.990,99.990,99.990,99.990,99.990,g
2459859.49076,2022-10-06.9895760,bp,1.92,99.990,99.990,99.990,99.990,99.990,g
2459859.67025,2022-10-07.1690820,bH,1.46,15.667,>15.667,99.990,-0.028,0.393,g
2459859.67154,2022-10-07.1703702,bH,1.49,15.684,>15.684,99.990,-0.459,0.387,g
2459859.67283,2022-10-07.1716583,bH,1.40,15.677,>15.677,99.990,0.638,0.389,g
2459860.26187,2022-10-07.7607273,bp,1.48,15.568,>15.568,99.990,0.536,0.430,g
2459860.26311,2022-10-07.7619679,bp,1.50,15.512,>15.512,99.990,-0.201,0.453,g
2459860.26435,2022-10-07.7632061,bp,1.48,15.488,>15.488,99.990,0.134,0.463,g
2459860.39241,2022-10-07.8912638,bp,1.53,15.543,>15.543,99.990,0.336,0.440,g
2459860.39365,2022-10-07.8925025,bp,1.52,15.424,>15.424,99.990,0.289,0.491,g
2459860.39489,2022-10-07.8937490,bp,1.63,15.347,>15.347,99.990,0.629,0.527,g
2459860.52155,2022-10-08.0204104,bp,1.65,15.719,>15.719,99.990,0.231,0.375,g
2459860.52279,2022-10-08.0216510,bp,1.68,15.593,>15.593,99.990,0.652,0.421,g
2459860.52402,2022-10-08.0228836,bp,1.71,15.709,>15.709,99.990,-0.037,0.378,g
2459860.69514,2022-10-08.1940166,bl,1.51,15.680,>15.680,99.990,-0.760,0.388,g
2459860.69639,2022-10-08.1952579,bl,1.59,15.743,>15.743,99.990,-0.162,0.366,g
2459860.69763,2022-10-08.1965008,bl,1.46,15.566,>15.566,99.990,0.082,0.431,g
2459861.49830,2022-10-08.9972054,bp,1.53,15.575,>15.575,99.990,0.245,0.427,g
2459861.49954,2022-10-08.9984446,bp,1.51,15.681,>15.681,99.990,0.249,0.388,g
2459861.50080,2022-10-08.9996913,bp,1.52,15.733,>15.733,99.990,0.320,0.370,g
2459861.66268,2022-10-09.1615910,bH,1.54,15.599,>15.599,99.990,-0.567,0.418,g
2459861.66397,2022-10-09.1628775,bH,1.44,15.571,>15.571,99.990,-0.243,0.429,g
2459861.66527,2022-10-09.1641782,bH,1.60,15.541,>15.541,99.990,1.911,0.441,g
2459862.24557,2022-10-09.7444987,bp,1.96,14.369,>14.369,99.990,-1.002,1.299,g
2459862.24694,2022-10-09.7458651,bp,2.25,14.145,>14.145,99.990,-1.836,1.596,g
2459862.24818,2022-10-09.7471071,bp,1.99,14.270,>14.270,99.990,2.455,1.423,g
2459862.76441,2022-10-10.2633512,bH,1.51,15.415,>15.415,99.990,0.536,0.496,g
2459862.76570,2022-10-10.2646474,bH,1.47,15.528,>15.528,99.990,-1.167,0.447,g
2459862.76700,2022-10-10.2659440,bH,1.39,15.669,15.615,0.209,2.061,0.392,g
2459864.67082,2022-10-12.1698535,bH,1.54,14.628,>14.628,99.990,-5.750,1.024,g
2459864.67213,2022-10-12.1711535,bH,1.56,14.868,>14.868,99.990,0.672,0.820,g
2459864.67342,2022-10-12.1724445,bH,1.68,14.570,>14.570,99.990,1.722,1.079,g
2459867.33581,2022-10-14.8349482,bp,1.60,15.993,>15.993,99.990,0.691,0.291,g
2459867.33704,2022-10-14.8361751,bp,1.70,15.878,>15.878,99.990,0.733,0.324,g
2459867.33827,2022-10-14.8374049,bp,1.65,15.966,>15.966,99.990,0.725,0.298,g
2459868.80188,2022-10-16.3010704,bH,1.40,16.136,>16.136,99.990,0.712,0.255,g
2459868.80318,2022-10-16.3023714,bH,1.42,16.174,>16.174,99.990,0.774,0.246,g
